golden_provider_id,cluster_size,source_system_anchor,updated_at_anchor,npi,first_name,last_name,gender,specialty,email,phone,address_line1,city,state,postal_code,country,record_status
GPROV0000153,1,CRM_A,2025-12-20T09:28:10,,Charita,Puri,U,Oncology,urvashikhosla@example.org,,27/086 wagle marg,Munger,CO,58566,US,Active
GPROV0000154,1,CRM_B,2025-11-25T18:53:06,,Charita,Puri,U,Oncology,urvashikhosla@example.org,,27/086 wagle marg,Munger,CO,58566,US,Active
GPROV0000155,2,CRM_A,2025-10-20T17:43:16,8064477344.0,Xavier,Kumer,F,Psychiatry,gangabrar@example.com,1830469901,83/73 mitter path,Rajpur Sonarpur,GA,69600,US,Active
GPROV0000156,2,CRM_A,2025-10-23T23:08:17,3424843951.0,Ranveer,Dalal,F,General Medicine,skibe@example.net,3638546785,h.no. 58 shukla chowk,Nandyal,WA,38305,US,Active
GPROV0000157,1,CRM_B,2025-12-28T04:22:40,,Ranveer,Dalal,F,General Medicine,skibe@example.net,3638546785,h.no. 58 shukla chowk,Nandyal,WA,38305,US,Active
GPROV0000158,2,CRM_A,2025-10-16T17:39:42,5226368665.0,Ekaja,Jani,U,Cardiology,,5609320489,h.no. 23 karpe path,Jehanabad,CO,24408,US,Active
GPROV0000159,1,CRM_B,2026-01-11T14:03:52,,Ekaja,Jani,U,Cardiology,,5609320489,h.no. 23 karpe path,Jehanabad,CO,24408,US,Active
GPROV0000160,2,CRM_A,2026-01-20T19:26:38,6043349038.0,Yatan,Tata,F,Pulmonology,aarini77@example.com,5228728080,00/623 dora zila,Bellary,MI,18330,US,Inactive
GPROV0000161,1,CRM_B,2025-10-11T14:45:22,,Yatan,Tata,F,Pulmonology,aarini77@example.com,5228728080,00/623 dora zila,Bellary,MI,18330,US,Inactive
GPROV0000162,2,CRM_A,2026-01-23T11:58:18,9776185998.0,Yashasvi,Shah,F,Gastroenterology,darpan99@example.com,7008860084,h.no. 862 char zila,New Delhi,MI,70036,US,Active
GPROV0000163,1,CRM_B,2025-11-13T01:45:14,,Y.,Shah,F,Cardiology,darpan99@example.com,7008860084,h.no. 862 char zila,New Delhi,MI,70036,US,Active
GPROV0000164,1,CRM_A,2025-12-13T22:12:36,2905085701.0,Rehaan,Vyas,M,Psychiatry,,5461567933,10/166 soni marg,Bangalore,OH,26540,US,Active
GPROV0000165,1,CRM_A,2026-01-05T11:13:12,,Onveer,Butala,M,Endocrinology,psaraf@example.com,1803397401,90/25 johal nagar,Sikar,VA,22999,US,Active
GPROV0000166,1,CRM_B,2025-11-01T16:43:52,,Onveer,Butala,M,Endocrinology,psaraf@example.com,1803397401,90/25 johal nagar,Sikar,VA,22999,US,Active
GPROV0000167,1,CRM_A,2025-10-28T18:09:45,,Faraj,Mistry,U,Pediatrics,,5621850163,h.no. 99 ranganathan,Ludhiana,UP,533914,IN,Active
GPROV0000168,1,CRM_B,2026-02-02T15:17:37,,Faraj,Mistry,U,Pediatrics,,5621850163,h.no. 99 ranganathan,Ludhiana,UP,533914,IN,Active
GPROV0000169,1,CRM_A,2025-12-16T05:28:48,,Anjali,Seshadri,F,General Medicine,wkari@example.net,6296194311,626 patel path,Mysore,MH,492483,IN,Active
GPROV0000170,1,CRM_B,2025-11-19T15:56:26,,Anjali,Seshadri,F,General Medicine,wkari@example.net,6296194311,626 patel path,Mysore,MH,492483,IN,Active
GPROV0000171,1,CRM_A,2025-12-20T02:14:54,,Anjali,Seshadri,F,General Medicine,wkari@example.net,6296194311,626 patel path,Mysore,MH,492483,IN,Active
GPROV0000172,2,CRM_A,2025-12-08T09:08:51,9847550931.0,Abdul,Morar,F,Oncology,,5412126788,h.no. 015 chander circle,Kharagpur,OH,63845,US,Active
GPROV0000173,1,CRM_A,2026-01-17T07:51:33,,Advik,Manne,U,Cardiology,,6183982622,h.no. 47 bhatnagar street,Raebareli,WB,468727,IN,Active
GPROV0000174,1,CRM_B,2025-11-29T03:11:18,,Advik,Manne,U,Cardiology,,6183982622,h.no. 47 bhatnagar street,Raebareli,WB,468727,IN,Active
GPROV0000175,1,CRM_A,2025-10-15T11:15:51,,Anya,Sama,M,Pediatrics,,7993712406,65/75 deshpande marg,Pondicherry,FL,46512,US,Active
GPROV0000176,1,CRM_B,2025-12-08T08:12:22,,Anya,Sama,M,Pediatrics,veda15@example.com,7993712406,65/75 deshpande marg,Pondicherry,FL,46512,US,Active
GPROV0000177,1,CRM_A,2025-11-30T05:09:45,,Sai,Srinivas,U,Pulmonology,,7935646519,82/80 kadakia chowk,Jalna,WB,738577,IN,Active
GPROV0000178,1,CRM_B,2025-10-31T00:41:25,,Sai,Srinivas,U,Pulmonology,peter65@example.com,7935646519,82/80 kadakia chowk,Jalna,WB,738577,IN,Active
GPROV0000179,2,CRM_A,2025-12-10T19:20:47,8118240999.0,Ekapad,Rege,M,General Medicine,odewan@example.com,4266179796,05/89 chopra zila,Raichur,IL,22026,US,Active
GPROV0000180,3,CRM_A,2025-11-03T00:33:25,1225953184.0,Ojas,Basu,M,Neurology,ynarula@example.com,0143888993,h.no. 67 tella,Hapur,NY,45665,US,Inactive
GPROV0000181,2,CRM_A,2025-10-17T12:40:53,3200510647.0,Aryan,Subramanian,M,Neurology,merchantojasvi@example.org,2545738757,75 mital zila,Raipur,OH,87743,US,Inactive
GPROV0000182,1,CRM_A,2026-02-19T14:31:24,6172957943.0,Arin,Oza,M,Pulmonology,,1238282586,622 randhawa marg,Srikakulam,MA,47938,US,Active
GPROV0000183,1,CRM_B,2025-11-06T03:07:14,,Arin,Oza,M,Pulmonology,,1238282586,622 randhawa marg,Srikakulam,MA,47938,US,Active
GPROV0000184,2,CRM_A,2025-10-31T15:50:22,4022245086.0,Rudra,Sengupta,F,Dermatology,aramachandran@example.net,3419182553,h.no. 478 rama path,Dharmavaram,OH,19447,US,Inactive
GPROV0000185,1,CRM_A,2026-01-28T07:50:00,,Ishaan,Pall,M,Oncology,tanvi92@example.net,4991251341,h.no. 28 sahota marg,Ramgarh,KA,701253,IN,Inactive
GPROV0000186,1,CRM_B,2026-02-01T00:35:09,,Ishaan,Pall,M,Oncology,tanvi92@example.net,4991251341,h.no. 28 sahota marg,Ramgarh,KA,701253,IN,Inactive
GPROV0000187,1,CRM_A,2026-01-12T09:50:03,,Leela,Sampath,M,Cardiology,,,27/42 murty street,Udupi,NJ,57428,US,Active
GPROV0000188,1,CRM_B,2025-12-23T19:13:41,,Leela,Sampath,M,Cardiology,vidhiyogi@example.net,,27/42 murty street,Udupi,NJ,57428,US,Active
GPROV0000189,1,CRM_A,2026-01-07T20:47:23,2458198451.0,Chatresh,Parmer,U,Endocrinology,sundaramlaban@example.org,8876767721,404 yogi ganj,Gulbarga,CA,24945,US,Active
GPROV0000190,1,CRM_A,2026-01-20T18:10:56,,Tanvi,Tandon,U,Dermatology,comaramrita@example.net,8078361340,h.no. 51 dalal chowk,Bhagalpur,TN,306854,IN,Active
GPROV0000191,1,CRM_B,2026-01-19T15:00:46,,Tanvi,Tandon,U,Dermatology,comaramrita@example.net,8078361340,h.no. 51 dalal chowk,Bhagalpur,TN,306854,IN,Active
GPROV0000192,1,CRM_A,2025-11-18T11:57:07,7783763790.0,Indali,Sangha,U,Gastroenterology,,9584982544,12/60 date road,Kulti,AZ,91857,US,Active
GPROV0000193,1,CRM_B,2025-12-06T14:48:05,,Indali,Sangha,U,Gastroenterology,,9584982544,12/60 date road,Kulti,AZ,91857,US,Active
GPROV0000194,1,CRM_A,2025-10-23T10:50:01,,Madhav,Nagy,M,Oncology,mayasuri@example.org,4667116845,59 chander nagar,Secunderabad,UP,935012,IN,Active
GPROV0000195,1,CRM_B,2025-11-10T23:26:16,,Madhav,Nagy,M,Oncology,mayasuri@example.org,4667116845,59 chander nagar,Secunderabad,UP,935012,IN,Active
GPROV0000196,2,CRM_A,2025-12-15T20:11:38,5539308214.0,Dev,Warrior,M,Gastroenterology,bkamdar@example.org,4545892975,h.no. 170 dugar zila,Sirsa,MI,21835,US,Inactive
GPROV0000197,1,CRM_A,2025-12-27T02:49:02,3799620568.0,Aadi,Sangha,U,Cardiology,kevinmittal@example.org,1541520643,11/037 deo zila,Kadapa,TX,18109,US,Inactive
GPROV0000198,1,CRM_B,2025-12-04T09:01:55,,Aadi,Sangha,U,Cardiology,kevinmittal@example.org,1541520643,11/037 deo zila,Kadapa,TX,18109,US,Inactive
GPROV0000199,2,CRM_A,2025-12-06T02:05:24,1168114160.0,Sai,Andra,F,Orthopedics,ozajai@example.com,,13 chakraborty marg,Kota,MD,89928,US,Active
GPROV0000200,2,CRM_A,2025-12-19T11:40:54,8075122626.0,Dhriti,Pillai,M,Psychiatry,laksh62@example.net,2189092753,97 chadha ganj,Kolhapur,MA,47243,US,Active
GPROV0000201,2,CRM_A,2026-01-03T12:41:41,6797436140.0,Jatin,Rajagopalan,M,Oncology,,6523413899,04/389 gulati circle,Sagar,WA,87993,US,Active
GPROV0000202,2,CRM_A,2026-02-07T02:14:52,3260842187.0,Chatura,Khatri,M,Dermatology,hraju@example.org,9180552696,27/10 bir,Firozabad,NC,57526,US,Active
GPROV0000203,2,CRM_A,2026-01-12T07:25:36,1590838716.0,Tanveer,Baral,M,Pediatrics,raoyashawini@example.com,8666188924,h.no. 18 dugal ganj,Katni,FL,80748,US,Active
GPROV0000204,1,CRM_A,2025-11-01T23:01:06,2879792991.0,Dominic,Mukherjee,M,Dermatology,dkhare@example.org,6179904210,02/758 lad circle,Serampore,WA,68222,US,Active
GPROV0000205,1,CRM_B,2025-12-04T09:05:23,,Dominic,Mukherjee,M,Dermatology,dkhare@example.org,6179904210,02/758 lad circle,Serampore,WA,68222,US,Active
GPROV0000206,1,CRM_A,2025-11-08T23:14:57,,Jonathan,Luthra,U,Pediatrics,balangautami@example.com,8149177850,25/24 d’alia zila,Danapur,WB,591798,IN,Active
GPROV0000207,1,CRM_B,2026-01-03T06:52:18,,Jonathan,Luthra,U,Pediatrics,balangautami@example.com,8149177850,25/24 d’alia zila,Danapur,WB,591798,IN,Active
GPROV0000208,2,CRM_A,2025-11-17T01:53:37,3597009738.0,Aarnav,Basu,M,Neurology,kondachakradhar@example.com,6220863536,h.no. 19 dar path,Mangalore,VA,58655,US,Active
GPROV0000209,1,CRM_A,2025-10-30T02:09:29,6466597005.0,Udant,Varty,M,Oncology,,6174451870,494 kibe,Arrah,PA,39102,US,Inactive
GPROV0000210,1,CRM_B,2025-12-12T22:44:45,,Udant,Varty,M,Oncology,,6174451870,494 kibe,Arrah,PA,39102,US,Inactive
GPROV0000211,1,CRM_A,2026-02-23T16:37:46,,Wakeeta,Hayre,M,Orthopedics,matthewahuja@example.com,3850506413,70 mammen street,Varanasi,KA,185569,IN,Active
GPROV0000212,1,CRM_B,2025-11-22T04:53:25,,Wakeeta,Hayre,M,Gastroenterology,matthewahuja@example.com,3850506413,70 mammen street,Varanasi,KA,185569,IN,Active
GPROV0000213,2,CRM_A,2025-11-10T14:23:59,1627276995.0,Vincent,Venkatesh,U,Psychiatry,dpradhan@example.net,9182619906,445 narain marg,Bidhannagar,MD,28191,US,Inactive
GPROV0000214,2,CRM_A,2025-10-31T09:22:47,2817865363.0,Anita,Kaur,F,Neurology,jainlaban@example.net,2127756185,47 dar road,Sangli-Miraj & Kupwad,AL,41252,US,Inactive
GPROV0000215,1,CRM_A,2025-12-30T08:56:48,9660523876.0,Daksha,Baria,F,Gastroenterology,falakdivan@example.org,3568044206,83/17 dey zila,Ahmedabad,WA,66261,US,Active
GPROV0000216,2,CRM_A,2025-10-24T23:56:20,2548781344.0,David,Kapadia,F,Psychiatry,,3651994101,72/151 shenoy nagar,Gulbarga,GA,76535,US,Active
GPROV0000217,2,CRM_A,2026-02-05T20:58:31,5364727160.0,Rachita,Rana,M,General Medicine,ybalan@example.net,2532447209,47/687 chahal nagar,Yamunanagar,OH,92346,US,Active
GPROV0000218,1,CRM_A,2025-11-20T07:31:33,,Laksh,Saini,F,Cardiology,zaidbahl@example.com,5787598564,h.no. 593 mand nagar,Chittoor,UP,774020,IN,Active
GPROV0000219,1,CRM_B,2025-11-13T17:55:20,,Laksh,Saini,F,Cardiology,zaidbahl@example.com,5787598564,h.no. 593 mand nagar,Chittoor,UP,774020,IN,Active
GPROV0000220,1,CRM_A,2025-12-23T16:16:06,,Ishita,Kaul,U,Gastroenterology,harishkota@example.net,4803965223,59/059 dhar,Kumbakonam,UP,166165,IN,Inactive
GPROV0000221,1,CRM_B,2026-01-06T07:47:12,,Ishita,Kaul,U,Gastroenterology,harishkota@example.net,4803965223,59/059 dhar,Kumbakonam,UP,166165,IN,Inactive
GPROV0000222,2,CRM_A,2025-11-15T01:49:25,7328203808.0,Dayamai,Gill,F,Cardiology,fbarad@example.org,9308705932,25/002 dhar,Hajipur,FL,16265,US,Active
GPROV0000223,1,CRM_A,2026-02-18T10:44:05,,Janya,Bora,M,Gastroenterology,meghana91@example.com,,h.no. 22 sur marg,Akola,MI,75211,US,Active
GPROV0000224,1,CRM_B,2025-10-25T11:40:22,,Janya,Bora,M,Gastroenterology,,,h.no. 22 sur marg,Akola,MI,75211,US,Active
GPROV0000225,1,CRM_B,2025-12-11T16:20:39,,Janya,Bora,M,Gastroenterology,meghana91@example.com,,h.no. 22 sur marg,Akola,MI,75211,US,Active
GPROV0000226,1,CRM_A,2025-12-13T02:26:02,,Ishanvi,Kapoor,F,Endocrinology,kritikamohanty@example.net,4220969029,39/17 narula street,Patiala,DL,962287,IN,Active
GPROV0000227,1,CRM_B,2025-12-01T01:45:33,,Ishanvi,Kapoor,F,Endocrinology,kritikamohanty@example.net,4220969029,39/17 narula street,Patiala,DL,962287,IN,Active
GPROV0000228,2,CRM_A,2025-11-20T15:51:40,8377306021.0,Idika,Nagarajan,M,Psychiatry,gaurangnayak@example.com,4331541006,62/676 prashad path,Nangloi Jat,MD,56210,US,Inactive
GPROV0000229,1,CRM_A,2026-02-12T18:16:13,3918046336.0,Umang,Gaba,U,Endocrinology,,1040541152,181 subramanian path,Chinsurah,AK,67432,US,Active
GPROV0000230,1,CRM_B,2025-12-24T13:09:43,,Umang,Gaba,U,Endocrinology,,1040541152,181 subramanian path,Chinsurah,AK,67432,US,Active
GPROV0000231,2,CRM_A,2025-11-30T06:19:32,3436297208.0,Nitesh,Saraf,M,General Medicine,chatreshchaudhuri@example.com,3688444310,87/20 aggarwal path,Chandigarh,GA,58760,US,Inactive
GPROV0000232,1,CRM_A,2026-01-22T06:24:59,,Chaitaly,Srinivasan,M,Endocrinology,gunbirbal@example.org,4171467741,565 sehgal street,Firozabad,DL,218959,IN,Active
GPROV0000233,1,CRM_B,2026-01-29T14:04:30,,Chaitaly,Srinivasan,M,Endocrinology,,4171467741,565 sehgal street,Firozabad,DL,218959,IN,Active
GPROV0000234,2,CRM_A,2025-11-30T17:22:12,2916728422.0,Ria,Shroff,U,Oncology,,3490211586,06/86 soman circle,Fatehpur,OH,74382,US,Active
GPROV0000235,1,CRM_B,2025-10-09T18:59:55,,Ria,Shroff,U,Psychiatry,,3490211586,06/86 soman circle,Fatehpur,OH,74382,US,Active
GPROV0000236,1,CRM_A,2026-01-08T08:48:47,,Chandani,Brar,U,Gastroenterology,gbanerjee@example.net,,h.no. 722 hans ganj,Kalyan-Dombivli,AZ,97535,US,Active
GPROV0000237,1,CRM_B,2025-11-22T16:21:19,,Chandani,Brar,U,Gastroenterology,gbanerjee@example.net,,h.no. 722 hans ganj,Kalyan-Dombivli,AZ,97535,US,Active
GPROV0000238,1,CRM_B,2025-12-05T01:57:53,,Chandani,Brar,U,Gastroenterology,gbanerjee@example.net,,h.no. 722 hans ganj,Kalyan-Dombivli,AZ,97535,US,Active
GPROV0000239,2,CRM_A,2026-01-20T21:24:44,3738900744.0,Pallavi,Brar,M,Dermatology,ojaggi@example.org,4511686854,h.no. 998 chowdhury marg,Jalgaon,TX,36342,US,Active
GPROV0000240,2,CRM_A,2026-01-10T20:14:19,3369305560.0,Manbir,Chaudhry,U,Pulmonology,chaudhuribhavika@example.net,6467997024,996 randhawa nagar,Patiala,OH,72739,US,Inactive
GPROV0000241,1,CRM_A,2026-01-26T13:36:27,,Chandran,Soman,F,General Medicine,kashish05@example.com,4713247546,736 varty chowk,Pimpri-Chinchwad,WB,813145,IN,Active
GPROV0000242,1,CRM_B,2025-12-04T04:18:42,,Chandran,Soman,F,General Medicine,kashish05@example.com,4713247546,736 varty chowk,Pimpri-Chinchwad,WB,813145,IN,Active
GPROV0000243,1,CRM_A,2025-12-22T21:07:59,5952163720.0,Yutika,Dutt,F,Dermatology,mukhopadhyayyashawini@example.com,8902330307,h.no. 34 shetty path,Amravati,TX,55353,US,Active
GPROV0000244,1,CRM_B,2025-11-09T04:56:34,,Y.,Dutt,F,Dermatology,,8902330307,h.no. 34 shetty path,Amravati,TX,55353,US,Active
GPROV0000245,1,CRM_A,2025-10-10T04:54:15,,Azaan,Khurana,U,Neurology,vrinda97@example.org,9855241406,933 jhaveri ganj,Alappuzha,TN,659392,IN,Active
GPROV0000246,1,CRM_B,2025-11-19T04:48:26,,Azaan,Khurana,U,Neurology,vrinda97@example.org,9855241406,933 jhaveri ganj,Alappuzha,TN,659392,IN,Active
GPROV0000247,2,CRM_A,2025-11-28T05:41:54,4709911999.0,Yochana,Bahri,U,Dermatology,somkevin@example.net,,03/49 maharaj road,Gandhinagar,CT,44688,US,Active
GPROV0000248,1,CRM_A,2025-10-17T07:11:58,,Ikshita,Sharaf,F,Gastroenterology,,3748969108,99/44 subramaniam zila,Naihati,MH,773088,IN,Active
GPROV0000249,1,CRM_B,2025-12-10T06:27:42,,Ikshita,Sharaf,F,Gastroenterology,,3748969108,99/44 subramaniam zila,Naihati,MH,773088,IN,Active
GPROV0000250,1,CRM_B,2025-12-07T10:10:07,,I.,Sharaf,F,Gastroenterology,,3748969108,99/44 subramaniam zila,Naihati,MH,773088,IN,Active
GPROV0000251,1,CRM_A,2025-12-13T07:36:57,7080049102.0,Aradhana,Nair,F,Cardiology,advika43@example.org,3096520744,60 gupta,Korba,NC,51853,US,Active
GPROV0000252,1,CRM_A,2025-11-28T15:40:20,,Vamakshi,Parmer,U,Orthopedics,,7248251353,55 menon road,Kochi,TS,228473,IN,Active
GPROV0000253,1,CRM_B,2025-12-23T08:28:24,,Vamakshi,Parmer,U,Orthopedics,onkar82@example.com,7248251353,55 menon road,Kochi,TS,228473,IN,Active
GPROV0000254,1,CRM_A,2025-11-13T19:15:30,,Upma,Bera,M,Endocrinology,sodhirobert@example.net,,68/460 devan street,Tiruvottiyur,CO,52917,US,Active
GPROV0000255,1,CRM_B,2025-12-06T16:00:30,,Upma,Bera,M,Endocrinology,sodhirobert@example.net,,68/460 devan street,Tiruvottiyur,CO,52917,US,Active
GPROV0000256,2,CRM_A,2025-11-17T07:07:34,6620138568.0,Nimrat,Shankar,U,Gastroenterology,diyagole@example.org,,h.no. 25 agrawal nagar,Panipat,CT,41552,US,Active
GPROV0000257,1,CRM_A,2026-01-06T11:29:56,,Shaurya,Ganguly,M,Pulmonology,vrishtichakrabarti@example.org,6666760083,h.no. 583 agrawal nagar,Kamarhati,AK,24089,US,Inactive
GPROV0000258,1,CRM_B,2025-12-08T00:19:09,,Shaurya,Ganguly,M,Pulmonology,vrishtichakrabarti@example.org,6666760083,h.no. 583 agrawal nagar,Kamarhati,AK,24089,US,Inactive
GPROV0000259,1,CRM_B,2025-10-27T13:33:47,,Shaurya,Ganguly,M,Pulmonology,,6666760083,h.no. 583 agrawal nagar,Kamarhati,AK,24089,US,Inactive
GPROV0000260,1,CRM_A,2025-10-20T11:27:33,9809655189.0,Hemangini,Muni,M,General Medicine,harshilrajagopal@example.net,4210447898,25 parmer chowk,Dehradun,IL,60639,US,Inactive
GPROV0000261,1,CRM_A,2025-12-11T05:46:21,,Netra,Bahl,U,Psychiatry,udarshdeep@example.org,0982150648,01/00 saha zila,Nadiad,TN,201377,IN,Inactive
GPROV0000262,1,CRM_B,2025-12-07T08:01:16,,Netra,Bahl,U,Psychiatry,udarshdeep@example.org,0982150648,01/00 saha zila,Nadiad,TN,201377,IN,Inactive
GPROV0000263,1,CRM_A,2026-01-15T01:34:02,7481631841.0,Jatin,Krishnan,M,Dermatology,ndua@example.net,0461849926,91/41 tank zila,Narasaraopet,MD,53652,US,Inactive
GPROV0000264,1,CRM_B,2025-10-07T22:14:20,,Jatin,Krishnan,M,Pediatrics,,0461849926,91/41 tank zila,Narasaraopet,MD,53652,US,Inactive
GPROV0000265,2,CRM_A,2026-01-07T02:59:19,7928074841.0,Ryan,Lall,U,Dermatology,ishitarout@example.com,,h.no. 873 narayanan chowk,Delhi,CO,49221,US,Active
GPROV0000266,1,CRM_A,2026-02-08T19:41:55,4503614567.0,Agastya,Chakraborty,U,Pulmonology,,1143744701,h.no. 455 d’alia marg,Ranchi,PA,86507,US,Active
GPROV0000267,1,CRM_B,2026-01-26T12:21:05,,Agastya,Chakraborty,U,Pulmonology,takmanthan@example.org,1143744701,h.no. 455 d’alia marg,Ranchi,PA,86507,US,Active
GPROV0000268,1,CRM_A,2025-12-19T07:06:42,,Aditya,Devi,U,Cardiology,falguniparmar@example.com,4155216674,76/212 dutta nagar,Erode,UP,787436,IN,Active
GPROV0000269,1,CRM_B,2026-01-05T01:02:57,,Aditya,Devi,U,Cardiology,,4155216674,76/212 dutta nagar,Erode,UP,787436,IN,Active
GPROV0000270,2,CRM_A,2026-01-06T05:14:43,2632905061.0,Vasudha,Sarma,U,Psychiatry,ladliparmer@example.net,2771670145,89/935 virk circle,Bhiwani,VA,24404,US,Active
GPROV0000271,2,CRM_A,2025-11-16T05:43:49,9248574674.0,Yuvraj,Subramaniam,M,Pediatrics,lekha28@example.net,0287721753,h.no. 08 radhakrishnan ganj,Noida,MD,28098,US,Active
GPROV0000272,3,CRM_A,2026-01-18T06:42:53,7584730597.0,Farhan,Sharaf,M,Dermatology,fsem@example.com,5170166088,h.no. 994 jhaveri circle,Mau,OH,99226,US,Active
GPROV0000273,3,CRM_A,2025-12-27T12:56:39,9513743139.0,Januja,Bhagat,M,Orthopedics,suhaninarula@example.net,9757113055,85/10 tailor street,Alappuzha,FL,74094,US,Active
GPROV0000274,2,CRM_A,2026-01-09T12:56:24,7627954353.0,Hredhaan,Kumar,U,Neurology,,3316373516,91/779 desai circle,Kolkata,TX,29198,US,Active
GPROV0000275,1,CRM_A,2026-01-19T19:44:05,3057629778.0,Chanakya,Sant,M,Psychiatry,xtrivedi@example.org,9221699586,34/65 sethi road,Durgapur,AZ,45601,US,Active
GPROV0000276,1,CRM_B,2025-10-18T12:50:28,,Chanakya,Sant,M,Psychiatry,xtrivedi@example.org,9221699586,34/65 sethi road,Durgapur,AZ,45601,US,Active
GPROV0000277,1,CRM_A,2025-12-09T22:06:36,,Nitara,Vala,F,Psychiatry,dipta83@example.org,9452288515,96/84 arya marg,Nagpur,VA,53292,US,Inactive
GPROV0000278,1,CRM_B,2025-11-10T02:59:46,,Nitara,Vala,F,Psychiatry,,9452288515,96/84 arya marg,Nagpur,VA,53292,US,Inactive
GPROV0000279,2,CRM_A,2026-02-08T16:03:29,7338081696.0,Lakshmi,Dhillon,F,Endocrinology,bhallaryan@example.com,4420438057,83/86 vaidya ganj,Nashik,,47409,US,Active
GPROV0000280,1,CRM_A,2025-10-15T03:27:09,,Lakshmi,Ram,F,Orthopedics,jmunshi@example.org,4397359893,h.no. 72 grover zila,Kottayam,KA,139110,IN,Active
GPROV0000281,1,CRM_B,2026-02-02T14:53:28,,Lakshmi,Ram,F,Orthopedics,jmunshi@example.org,4397359893,h.no. 72 grover zila,Kottayam,KA,139110,IN,Active
GPROV0000282,1,CRM_A,2026-01-03T08:18:24,,Jagdish,Purohit,F,Endocrinology,sanghaarya@example.net,2294057202,09/47 parmar,Ratlam,CT,47941,US,Active
GPROV0000283,1,CRM_B,2025-12-08T18:25:20,,Jagdish,Purohit,F,Endocrinology,sanghaarya@example.net,2294057202,09/47 parmar,Ratlam,CT,47941,US,Active
GPROV0000284,1,CRM_B,2026-01-24T00:12:25,,Jagdish,Purohit,F,Endocrinology,sanghaarya@example.net,2294057202,09/47 parmar,Ratlam,CT,47941,US,Active
GPROV0000285,2,CRM_A,2026-01-28T12:28:19,7546898241.0,Thomas,Gour,M,Neurology,,1826886153,55/543 wali,Kishanganj,VA,45761,US,Active
GPROV0000286,1,CRM_A,2025-12-08T13:43:44,,Aditya,Contractor,M,Psychiatry,,0561648408,87/70 hans road,Kottayam,TN,872399,IN,Active
GPROV0000287,1,CRM_B,2025-12-26T04:55:07,,Aditya,Contractor,M,Psychiatry,,0561648408,87/70 hans road,Kottayam,TN,872399,IN,Active
GPROV0000288,1,CRM_A,2025-10-18T21:33:55,,Fitan,Char,F,Dermatology,abhimanyubhatti@example.org,3613861207,h.no. 110 krishnamurthy street,Ramgarh,DL,525187,IN,Inactive
GPROV0000289,1,CRM_B,2025-10-15T04:14:03,,Fitan,Char,F,Dermatology,abhimanyubhatti@example.org,3613861207,h.no. 110 krishnamurthy street,Ramgarh,DL,525187,IN,Inactive
GPROV0000290,1,CRM_A,2026-01-11T01:16:22,,Vedant,Kuruvilla,F,Dermatology,crama@example.net,,50 dani marg,Tadipatri,AZ,60275,US,Inactive
GPROV0000291,1,CRM_B,2025-10-19T12:07:25,,Vedant,Kuruvilla,F,Dermatology,crama@example.net,,50 dani marg,Tadipatri,AZ,60275,US,Inactive
GPROV0000292,1,CRM_A,2025-12-26T13:58:07,,Dev,Bath,U,Pulmonology,,4914766072,684 misra street,Hyderabad,TN,826420,IN,Active
GPROV0000293,1,CRM_B,2025-12-03T04:11:59,,D.,Bath,U,Pulmonology,parmaryadavi@example.org,4914766072,684 misra street,Hyderabad,TN,826420,IN,Active
GPROV0000294,2,CRM_A,2025-12-22T16:50:28,8601409432.0,Lohit,Dasgupta,F,Endocrinology,ahluwaliameera@example.net,1435368222,43/12 bhagat,Jamalpur,CA,58174,US,Active
GPROV0000295,3,CRM_A,2026-01-16T20:22:47,9215400091.0,Elijah,Mannan,M,Pulmonology,krishnaguneet@example.org,9755231491,h.no. 77 mohan path,Buxar,CO,42435,US,Active
GPROV0000296,1,CRM_A,2026-01-20T20:14:40,3304937838.0,Janya,Mutti,F,Pulmonology,aganguly@example.com,3645257775,81 bumb street,Kolhapur,PA,99167,US,Active
GPROV0000297,1,CRM_B,2026-01-01T10:09:19,,Janya,Mutti,F,Pulmonology,aganguly@example.com,3645257775,81 bumb street,Kolhapur,PA,99167,US,Active
GPROV0000298,1,CRM_A,2026-01-12T10:07:49,,Ronith,Lall,U,Gastroenterology,,0996930848,25/639 desai road,Orai,OH,17567,US,Inactive
GPROV0000299,1,CRM_A,2025-12-11T07:29:52,,Yashvi,Chana,M,Neurology,gpatla@example.org,3928272299,75/037 bhatnagar ganj,Uluberia,MA,55158,US,Active
GPROV0000300,1,CRM_B,2025-12-12T22:54:50,,Yashvi,Chana,M,Neurology,gpatla@example.org,3928272299,75/037 bhatnagar ganj,Uluberia,MA,55158,US,Active
GPROV0000301,1,CRM_A,2026-01-24T02:04:36,,Vivaan,Basak,M,Cardiology,zarnapatel@example.com,7005184498,65 brahmbhatt,Gandhinagar,KA,242007,IN,Inactive
GPROV0000302,2,CRM_A,2026-01-25T04:55:40,8989870040.0,Udant,Varty,M,Endocrinology,wpandit@example.com,,08/27 karpe street,Kottayam,NC,26691,US,Active
GPROV0000303,1,CRM_A,2025-12-18T23:59:45,,Avni,Kakar,M,Gastroenterology,rachitdugar@example.com,1365177739,60/302 dyal,Anand,WB,657772,IN,Inactive
GPROV0000304,1,CRM_A,2026-01-30T14:32:26,,Balveer,Din,F,Neurology,,6990413797,369 gopal street,Rourkela,TS,902674,IN,Active
