golden_provider_id,source_system,provider_id_source,npi,updated_at,mapped_at
GPROV0000173,CRM_A,CRM_A_P_PROV_00106_432,,2026-01-17T07:51:33,2026-02-05T15:23:35
GPROV0000174,CRM_B,CRM_B_P_PROV_00106_575,,2025-11-29T03:11:18,2026-02-05T15:23:35
GPROV0000175,CRM_A,CRM_A_P_PROV_00107_271,,2025-10-15T11:15:51,2026-02-05T15:23:35
GPROV0000176,CRM_B,CRM_B_P_PROV_00107_797,,2025-12-08T08:12:22,2026-02-05T15:23:35
GPROV0000177,CRM_A,CRM_A_P_PROV_00108_107,,2025-11-30T05:09:45,2026-02-05T15:23:36
GPROV0000178,CRM_B,CRM_B_P_PROV_00108_590,,2025-10-31T00:41:25,2026-02-05T15:23:36
GPROV0000179,CRM_A,CRM_A_P_PROV_00109_436,8118240999.0,2025-12-10T19:20:47,2026-02-05T15:23:36
GPROV0000179,CRM_B,CRM_B_P_PROV_00109_792,8118240999.0,2025-11-27T05:03:34,2026-02-05T15:23:36
GPROV0000180,CRM_A,CRM_A_P_PROV_00110_674,1225953184.0,2025-11-03T00:33:25,2026-02-05T15:23:36
GPROV0000180,CRM_B,CRM_B_P_PROV_00110_104,1225953184.0,2026-02-03T00:28:19,2026-02-05T15:23:36
GPROV0000180,CRM_B,CRM_B_P_PROV_00110_420,1225953184.0,2025-10-27T13:53:00,2026-02-05T15:23:36
GPROV0000181,CRM_A,CRM_A_P_PROV_00111_562,3200510647.0,2025-10-17T12:40:53,2026-02-05T15:23:36
GPROV0000181,CRM_B,CRM_B_P_PROV_00111_681,3200510647.0,2025-12-09T11:02:41,2026-02-05T15:23:36
GPROV0000182,CRM_A,CRM_A_P_PROV_00112_767,6172957943.0,2026-02-19T14:31:24,2026-02-05T15:23:36
GPROV0000183,CRM_B,CRM_B_P_PROV_00112_539,,2025-11-06T03:07:14,2026-02-05T15:23:36
GPROV0000184,CRM_A,CRM_A_P_PROV_00113_608,4022245086.0,2025-10-31T15:50:22,2026-02-05T15:23:36
GPROV0000184,CRM_B,CRM_B_P_PROV_00113_600,4022245086.0,2025-12-27T22:32:22,2026-02-05T15:23:36
GPROV0000185,CRM_A,CRM_A_P_PROV_00114_200,,2026-01-28T07:50:00,2026-02-05T15:23:36
GPROV0000186,CRM_B,CRM_B_P_PROV_00114_741,,2026-02-01T00:35:09,2026-02-05T15:23:36
GPROV0000187,CRM_A,CRM_A_P_PROV_00115_295,,2026-01-12T09:50:03,2026-02-05T15:23:37
GPROV0000188,CRM_B,CRM_B_P_PROV_00115_667,,2025-12-23T19:13:41,2026-02-05T15:23:37
GPROV0000189,CRM_A,CRM_A_P_PROV_00116_241,2458198451.0,2026-01-07T20:47:23,2026-02-05T15:23:37
GPROV0000190,CRM_A,CRM_A_P_PROV_00117_811,,2026-01-20T18:10:56,2026-02-05T15:23:37
GPROV0000191,CRM_B,CRM_B_P_PROV_00117_374,,2026-01-19T15:00:46,2026-02-05T15:23:37
GPROV0000192,CRM_A,CRM_A_P_PROV_00118_699,7783763790.0,2025-11-18T11:57:07,2026-02-05T15:23:37
GPROV0000193,CRM_B,CRM_B_P_PROV_00118_175,,2025-12-06T14:48:05,2026-02-05T15:23:37
GPROV0000194,CRM_A,CRM_A_P_PROV_00119_918,,2025-10-23T10:50:01,2026-02-05T15:23:37
GPROV0000195,CRM_B,CRM_B_P_PROV_00119_962,,2025-11-10T23:26:16,2026-02-05T15:23:38
GPROV0000196,CRM_A,CRM_A_P_PROV_00120_272,5539308214.0,2025-12-15T20:11:38,2026-02-05T15:23:38
GPROV0000196,CRM_B,CRM_B_P_PROV_00120_362,5539308214.0,2026-01-04T23:47:54,2026-02-05T15:23:38
GPROV0000197,CRM_A,CRM_A_P_PROV_00121_517,3799620568.0,2025-12-27T02:49:02,2026-02-05T15:23:38
GPROV0000198,CRM_B,CRM_B_P_PROV_00121_978,,2025-12-04T09:01:55,2026-02-05T15:23:38
GPROV0000199,CRM_A,CRM_A_P_PROV_00122_136,1168114160.0,2025-12-06T02:05:24,2026-02-05T15:23:38
GPROV0000199,CRM_B,CRM_B_P_PROV_00122_117,1168114160.0,2025-12-12T03:27:58,2026-02-05T15:23:38
GPROV0000200,CRM_A,CRM_A_P_PROV_00123_510,8075122626.0,2025-12-19T11:40:54,2026-02-05T15:23:38
GPROV0000200,CRM_B,CRM_B_P_PROV_00123_698,8075122626.0,2026-01-28T16:24:48,2026-02-05T15:23:38
GPROV0000201,CRM_A,CRM_A_P_PROV_00124_568,6797436140.0,2026-01-03T12:41:41,2026-02-05T15:23:38
GPROV0000201,CRM_B,CRM_B_P_PROV_00124_702,6797436140.0,2025-10-23T15:32:21,2026-02-05T15:23:38
GPROV0000202,CRM_A,CRM_A_P_PROV_00125_901,3260842187.0,2026-02-07T02:14:52,2026-02-05T15:23:38
GPROV0000202,CRM_B,CRM_B_P_PROV_00125_768,3260842187.0,2025-12-01T15:28:04,2026-02-05T15:23:38
GPROV0000203,CRM_A,CRM_A_P_PROV_00126_423,1590838716.0,2026-01-12T07:25:36,2026-02-05T15:23:38
GPROV0000203,CRM_B,CRM_B_P_PROV_00126_809,1590838716.0,2026-01-16T18:10:35,2026-02-05T15:23:38
GPROV0000204,CRM_A,CRM_A_P_PROV_00127_271,2879792991.0,2025-11-01T23:01:06,2026-02-05T15:23:38
GPROV0000205,CRM_B,CRM_B_P_PROV_00127_113,,2025-12-04T09:05:23,2026-02-05T15:23:39
GPROV0000206,CRM_A,CRM_A_P_PROV_00128_950,,2025-11-08T23:14:57,2026-02-05T15:23:39
GPROV0000207,CRM_B,CRM_B_P_PROV_00128_606,,2026-01-03T06:52:18,2026-02-05T15:23:39
GPROV0000208,CRM_A,CRM_A_P_PROV_00129_590,3597009738.0,2025-11-17T01:53:37,2026-02-05T15:23:39
GPROV0000208,CRM_B,CRM_B_P_PROV_00129_258,3597009738.0,2025-11-27T12:48:17,2026-02-05T15:23:39
GPROV0000209,CRM_A,CRM_A_P_PROV_00130_510,6466597005.0,2025-10-30T02:09:29,2026-02-05T15:23:39
GPROV0000210,CRM_B,CRM_B_P_PROV_00130_442,,2025-12-12T22:44:45,2026-02-05T15:23:39
GPROV0000211,CRM_A,CRM_A_P_PROV_00131_511,,2026-02-23T16:37:46,2026-02-05T15:23:39
GPROV0000212,CRM_B,CRM_B_P_PROV_00131_295,,2025-11-22T04:53:25,2026-02-05T15:23:39
GPROV0000213,CRM_A,CRM_A_P_PROV_00132_343,1627276995.0,2025-11-10T14:23:59,2026-02-05T15:23:39
GPROV0000213,CRM_B,CRM_B_P_PROV_00132_102,1627276995.0,2025-11-30T07:56:16,2026-02-05T15:23:39
GPROV0000214,CRM_A,CRM_A_P_PROV_00133_475,2817865363.0,2025-10-31T09:22:47,2026-02-05T15:23:39
GPROV0000214,CRM_B,CRM_B_P_PROV_00133_711,2817865363.0,2025-12-19T07:50:30,2026-02-05T15:23:39
GPROV0000215,CRM_A,CRM_A_P_PROV_00134_435,9660523876.0,2025-12-30T08:56:48,2026-02-05T15:23:40
GPROV0000216,CRM_A,CRM_A_P_PROV_00135_152,2548781344.0,2025-10-24T23:56:20,2026-02-05T15:23:40
GPROV0000216,CRM_B,CRM_B_P_PROV_00135_335,2548781344.0,2025-10-30T01:08:21,2026-02-05T15:23:40
GPROV0000217,CRM_A,CRM_A_P_PROV_00136_734,5364727160.0,2026-02-05T20:58:31,2026-02-05T15:23:40
GPROV0000217,CRM_B,CRM_B_P_PROV_00136_755,5364727160.0,2025-10-17T11:48:20,2026-02-05T15:23:40
GPROV0000218,CRM_A,CRM_A_P_PROV_00137_360,,2025-11-20T07:31:33,2026-02-05T15:23:40
GPROV0000219,CRM_B,CRM_B_P_PROV_00137_157,,2025-11-13T17:55:20,2026-02-05T15:23:40
GPROV0000220,CRM_A,CRM_A_P_PROV_00138_912,,2025-12-23T16:16:06,2026-02-05T15:23:40
GPROV0000221,CRM_B,CRM_B_P_PROV_00138_908,,2026-01-06T07:47:12,2026-02-05T15:23:40
GPROV0000222,CRM_A,CRM_A_P_PROV_00139_217,7328203808.0,2025-11-15T01:49:25,2026-02-05T15:23:40
GPROV0000222,CRM_B,CRM_B_P_PROV_00139_408,7328203808.0,2025-10-26T07:17:21,2026-02-05T15:23:40
GPROV0000223,CRM_A,CRM_A_P_PROV_00140_840,,2026-02-18T10:44:05,2026-02-05T15:23:40
GPROV0000224,CRM_B,CRM_B_P_PROV_00140_615,,2025-10-25T11:40:22,2026-02-05T15:23:41
GPROV0000225,CRM_B,CRM_B_P_PROV_00140_287,,2025-12-11T16:20:39,2026-02-05T15:23:41
GPROV0000226,CRM_A,CRM_A_P_PROV_00141_192,,2025-12-13T02:26:02,2026-02-05T15:23:41
GPROV0000227,CRM_B,CRM_B_P_PROV_00141_667,,2025-12-01T01:45:33,2026-02-05T15:23:41
GPROV0000228,CRM_A,CRM_A_P_PROV_00142_178,8377306021.0,2025-11-20T15:51:40,2026-02-05T15:23:41
GPROV0000228,CRM_B,CRM_B_P_PROV_00142_108,8377306021.0,2025-11-08T04:35:33,2026-02-05T15:23:41
GPROV0000229,CRM_A,CRM_A_P_PROV_00143_371,3918046336.0,2026-02-12T18:16:13,2026-02-05T15:23:41
GPROV0000230,CRM_B,CRM_B_P_PROV_00143_659,,2025-12-24T13:09:43,2026-02-05T15:23:41
GPROV0000231,CRM_A,CRM_A_P_PROV_00144_661,3436297208.0,2025-11-30T06:19:32,2026-02-05T15:23:41
GPROV0000231,CRM_B,CRM_B_P_PROV_00144_401,3436297208.0,2025-12-17T23:46:42,2026-02-05T15:23:41
GPROV0000232,CRM_A,CRM_A_P_PROV_00145_358,,2026-01-22T06:24:59,2026-02-05T15:23:41
GPROV0000233,CRM_B,CRM_B_P_PROV_00145_452,,2026-01-29T14:04:30,2026-02-05T15:23:42
GPROV0000234,CRM_A,CRM_A_P_PROV_00146_734,2916728422.0,2025-11-30T17:22:12,2026-02-05T15:23:42
GPROV0000234,CRM_B,CRM_B_P_PROV_00146_437,2916728422.0,2025-12-29T13:48:26,2026-02-05T15:23:42
GPROV0000235,CRM_B,CRM_B_P_PROV_00146_839,,2025-10-09T18:59:55,2026-02-05T15:23:42
GPROV0000236,CRM_A,CRM_A_P_PROV_00147_103,,2026-01-08T08:48:47,2026-02-05T15:23:42
GPROV0000237,CRM_B,CRM_B_P_PROV_00147_357,,2025-11-22T16:21:19,2026-02-05T15:23:42
GPROV0000238,CRM_B,CRM_B_P_PROV_00147_348,,2025-12-05T01:57:53,2026-02-05T15:23:42
GPROV0000239,CRM_A,CRM_A_P_PROV_00148_519,3738900744.0,2026-01-20T21:24:44,2026-02-05T15:23:42
GPROV0000239,CRM_B,CRM_B_P_PROV_00148_358,3738900744.0,2025-12-24T01:37:41,2026-02-05T15:23:42
GPROV0000240,CRM_A,CRM_A_P_PROV_00149_823,3369305560.0,2026-01-10T20:14:19,2026-02-05T15:23:42
GPROV0000240,CRM_B,CRM_B_P_PROV_00149_169,3369305560.0,2025-10-11T06:02:31,2026-02-05T15:23:42
GPROV0000241,CRM_A,CRM_A_P_PROV_00150_528,,2026-01-26T13:36:27,2026-02-05T15:23:42
GPROV0000242,CRM_B,CRM_B_P_PROV_00150_876,,2025-12-04T04:18:42,2026-02-05T15:23:42
GPROV0000243,CRM_A,CRM_A_P_PROV_00151_455,5952163720.0,2025-12-22T21:07:59,2026-02-05T15:23:43
GPROV0000244,CRM_B,CRM_B_P_PROV_00151_280,,2025-11-09T04:56:34,2026-02-05T15:23:43
GPROV0000245,CRM_A,CRM_A_P_PROV_00152_490,,2025-10-10T04:54:15,2026-02-05T15:23:43
GPROV0000246,CRM_B,CRM_B_P_PROV_00152_879,,2025-11-19T04:48:26,2026-02-05T15:23:43
GPROV0000247,CRM_A,CRM_A_P_PROV_00153_809,4709911999.0,2025-11-28T05:41:54,2026-02-05T15:23:43
GPROV0000247,CRM_B,CRM_B_P_PROV_00153_653,4709911999.0,2026-01-14T01:29:49,2026-02-05T15:23:43
GPROV0000248,CRM_A,CRM_A_P_PROV_00154_314,,2025-10-17T07:11:58,2026-02-05T15:23:43
GPROV0000249,CRM_B,CRM_B_P_PROV_00154_658,,2025-12-10T06:27:42,2026-02-05T15:23:43
GPROV0000250,CRM_B,CRM_B_P_PROV_00154_129,,2025-12-07T10:10:07,2026-02-05T15:23:43
GPROV0000251,CRM_A,CRM_A_P_PROV_00155_548,7080049102.0,2025-12-13T07:36:57,2026-02-05T15:23:43
GPROV0000252,CRM_A,CRM_A_P_PROV_00156_372,,2025-11-28T15:40:20,2026-02-05T15:23:43
GPROV0000253,CRM_B,CRM_B_P_PROV_00156_277,,2025-12-23T08:28:24,2026-02-05T15:23:44
GPROV0000254,CRM_A,CRM_A_P_PROV_00157_971,,2025-11-13T19:15:30,2026-02-05T15:23:44
GPROV0000255,CRM_B,CRM_B_P_PROV_00157_162,,2025-12-06T16:00:30,2026-02-05T15:23:44
GPROV0000256,CRM_A,CRM_A_P_PROV_00158_785,6620138568.0,2025-11-17T07:07:34,2026-02-05T15:23:44
GPROV0000256,CRM_B,CRM_B_P_PROV_00158_142,6620138568.0,2026-01-15T14:41:19,2026-02-05T15:23:44
GPROV0000257,CRM_A,CRM_A_P_PROV_00159_633,,2026-01-06T11:29:56,2026-02-05T15:23:44
GPROV0000258,CRM_B,CRM_B_P_PROV_00159_139,,2025-12-08T00:19:09,2026-02-05T15:23:44
GPROV0000259,CRM_B,CRM_B_P_PROV_00159_509,,2025-10-27T13:33:47,2026-02-05T15:23:44
GPROV0000260,CRM_A,CRM_A_P_PROV_00160_404,9809655189.0,2025-10-20T11:27:33,2026-02-05T15:23:44
GPROV0000261,CRM_A,CRM_A_P_PROV_00161_312,,2025-12-11T05:46:21,2026-02-05T15:23:44
GPROV0000262,CRM_B,CRM_B_P_PROV_00161_129,,2025-12-07T08:01:16,2026-02-05T15:23:44
GPROV0000263,CRM_A,CRM_A_P_PROV_00162_696,7481631841.0,2026-01-15T01:34:02,2026-02-05T15:23:45
GPROV0000264,CRM_B,CRM_B_P_PROV_00162_330,,2025-10-07T22:14:20,2026-02-05T15:23:45
GPROV0000265,CRM_A,CRM_A_P_PROV_00163_347,7928074841.0,2026-01-07T02:59:19,2026-02-05T15:23:45
GPROV0000265,CRM_B,CRM_B_P_PROV_00163_661,7928074841.0,2026-01-29T12:17:22,2026-02-05T15:23:45
GPROV0000266,CRM_A,CRM_A_P_PROV_00164_311,4503614567.0,2026-02-08T19:41:55,2026-02-05T15:23:45
GPROV0000267,CRM_B,CRM_B_P_PROV_00164_490,,2026-01-26T12:21:05,2026-02-05T15:23:45
GPROV0000268,CRM_A,CRM_A_P_PROV_00165_695,,2025-12-19T07:06:42,2026-02-05T15:23:45
GPROV0000269,CRM_B,CRM_B_P_PROV_00165_496,,2026-01-05T01:02:57,2026-02-05T15:23:45
GPROV0000270,CRM_A,CRM_A_P_PROV_00166_176,2632905061.0,2026-01-06T05:14:43,2026-02-05T15:23:45
GPROV0000270,CRM_B,CRM_B_P_PROV_00166_564,2632905061.0,2025-10-08T21:42:39,2026-02-05T15:23:45
GPROV0000271,CRM_A,CRM_A_P_PROV_00167_503,9248574674.0,2025-11-16T05:43:49,2026-02-05T15:23:45
GPROV0000271,CRM_B,CRM_B_P_PROV_00167_252,9248574674.0,2025-12-29T12:19:07,2026-02-05T15:23:45
GPROV0000272,CRM_A,CRM_A_P_PROV_00168_883,7584730597.0,2026-01-18T06:42:53,2026-02-05T15:23:46
GPROV0000272,CRM_B,CRM_B_P_PROV_00168_840,7584730597.0,2026-01-05T17:41:02,2026-02-05T15:23:46
GPROV0000272,CRM_A,CRM_A_P_PROV_00168_696,7584730597.0,2026-01-04T13:33:15,2026-02-05T15:23:46
GPROV0000273,CRM_A,CRM_A_P_PROV_00169_280,9513743139.0,2025-11-16T23:09:16,2026-02-05T15:23:46
GPROV0000273,CRM_B,CRM_B_P_PROV_00169_722,9513743139.0,2025-12-30T06:32:15,2026-02-05T15:23:46
GPROV0000273,CRM_A,CRM_A_P_PROV_00169_666,9513743139.0,2025-12-27T12:56:39,2026-02-05T15:23:46
GPROV0000274,CRM_A,CRM_A_P_PROV_00170_847,7627954353.0,2026-01-09T12:56:24,2026-02-05T15:23:46
GPROV0000274,CRM_B,CRM_B_P_PROV_00170_525,7627954353.0,2025-12-12T04:02:48,2026-02-05T15:23:46
GPROV0000275,CRM_A,CRM_A_P_PROV_00171_254,3057629778.0,2026-01-19T19:44:05,2026-02-05T15:23:46
GPROV0000276,CRM_B,CRM_B_P_PROV_00171_673,,2025-10-18T12:50:28,2026-02-05T15:23:46
GPROV0000277,CRM_A,CRM_A_P_PROV_00172_640,,2025-12-09T22:06:36,2026-02-05T15:23:46
GPROV0000278,CRM_B,CRM_B_P_PROV_00172_989,,2025-11-10T02:59:46,2026-02-05T15:23:46
GPROV0000279,CRM_A,CRM_A_P_PROV_00173_675,7338081696.0,2026-02-08T16:03:29,2026-02-05T15:23:46
GPROV0000279,CRM_B,CRM_B_P_PROV_00173_595,7338081696.0,2025-11-05T21:26:16,2026-02-05T15:23:46
GPROV0000280,CRM_A,CRM_A_P_PROV_00174_618,,2025-10-15T03:27:09,2026-02-05T15:23:46
GPROV0000281,CRM_B,CRM_B_P_PROV_00174_378,,2026-02-02T14:53:28,2026-02-05T15:23:47
GPROV0000282,CRM_A,CRM_A_P_PROV_00175_178,,2026-01-03T08:18:24,2026-02-05T15:23:47
GPROV0000283,CRM_B,CRM_B_P_PROV_00175_331,,2025-12-08T18:25:20,2026-02-05T15:23:47
GPROV0000284,CRM_B,CRM_B_P_PROV_00175_973,,2026-01-24T00:12:25,2026-02-05T15:23:47
GPROV0000285,CRM_A,CRM_A_P_PROV_00176_806,7546898241.0,2026-01-28T12:28:19,2026-02-05T15:23:47
GPROV0000285,CRM_B,CRM_B_P_PROV_00176_161,7546898241.0,2025-12-18T16:27:55,2026-02-05T15:23:47
GPROV0000286,CRM_A,CRM_A_P_PROV_00177_983,,2025-12-08T13:43:44,2026-02-05T15:23:47
GPROV0000287,CRM_B,CRM_B_P_PROV_00177_938,,2025-12-26T04:55:07,2026-02-05T15:23:47
GPROV0000288,CRM_A,CRM_A_P_PROV_00178_672,,2025-10-18T21:33:55,2026-02-05T15:23:47
GPROV0000289,CRM_B,CRM_B_P_PROV_00178_810,,2025-10-15T04:14:03,2026-02-05T15:23:47
GPROV0000290,CRM_A,CRM_A_P_PROV_00179_275,,2026-01-11T01:16:22,2026-02-05T15:23:47
GPROV0000291,CRM_B,CRM_B_P_PROV_00179_654,,2025-10-19T12:07:25,2026-02-05T15:23:47
GPROV0000292,CRM_A,CRM_A_P_PROV_00180_316,,2025-12-26T13:58:07,2026-02-05T15:23:48
GPROV0000293,CRM_B,CRM_B_P_PROV_00180_674,,2025-12-03T04:11:59,2026-02-05T15:23:48
GPROV0000294,CRM_A,CRM_A_P_PROV_00181_961,8601409432.0,2025-12-22T16:50:28,2026-02-05T15:23:48
GPROV0000294,CRM_B,CRM_B_P_PROV_00181_541,8601409432.0,2025-12-31T05:07:28,2026-02-05T15:23:48
GPROV0000295,CRM_A,CRM_A_P_PROV_00182_885,9215400091.0,2026-01-16T20:22:47,2026-02-05T15:23:48
GPROV0000295,CRM_B,CRM_B_P_PROV_00182_359,9215400091.0,2026-01-21T14:09:02,2026-02-05T15:23:48
GPROV0000295,CRM_A,CRM_A_P_PROV_00182_819,9215400091.0,2025-11-06T12:36:44,2026-02-05T15:23:48
GPROV0000296,CRM_A,CRM_A_P_PROV_00183_980,3304937838.0,2026-01-20T20:14:40,2026-02-05T15:23:48
GPROV0000297,CRM_B,CRM_B_P_PROV_00183_459,,2026-01-01T10:09:19,2026-02-05T15:23:48
GPROV0000298,CRM_A,CRM_A_P_PROV_00184_969,,2026-01-12T10:07:49,2026-02-05T15:23:48
GPROV0000299,CRM_A,CRM_A_P_PROV_00185_926,,2025-12-11T07:29:52,2026-02-05T15:23:48
GPROV0000300,CRM_B,CRM_B_P_PROV_00185_109,,2025-12-12T22:54:50,2026-02-05T15:23:48
GPROV0000301,CRM_A,CRM_A_P_PROV_00186_758,,2026-01-24T02:04:36,2026-02-05T15:23:49
GPROV0000302,CRM_A,CRM_A_P_PROV_00187_582,8989870040.0,2026-01-25T04:55:40,2026-02-05T15:23:49
GPROV0000302,CRM_B,CRM_B_P_PROV_00187_499,8989870040.0,2025-11-01T16:23:48,2026-02-05T15:23:49
GPROV0000303,CRM_A,CRM_A_P_PROV_00188_156,,2025-12-18T23:59:45,2026-02-05T15:23:49
GPROV0000304,CRM_A,CRM_A_P_PROV_00189_687,,2026-01-30T14:32:26,2026-02-05T15:23:49
GPROV0000305,CRM_B,CRM_B_P_PROV_00189_346,,2026-01-02T23:15:22,2026-02-05T15:23:49
GPROV0000306,CRM_A,CRM_A_P_PROV_00190_932,5439176290.0,2025-12-10T14:03:14,2026-02-05T15:23:49
GPROV0000306,CRM_B,CRM_B_P_PROV_00190_412,5439176290.0,2025-11-06T19:26:19,2026-02-05T15:23:49
GPROV0000307,CRM_A,CRM_A_P_PROV_00191_538,2242377075.0,2026-01-02T14:40:12,2026-02-05T15:23:49
GPROV0000307,CRM_B,CRM_B_P_PROV_00191_233,2242377075.0,2025-10-19T08:06:54,2026-02-05T15:23:49
GPROV0000308,CRM_A,CRM_A_P_PROV_00192_763,2181777110.0,2026-02-05T19:52:14,2026-02-05T15:23:49
GPROV0000309,CRM_A,CRM_A_P_PROV_00193_426,7547518979.0,2025-11-12T13:35:48,2026-02-05T15:23:49
GPROV0000309,CRM_B,CRM_B_P_PROV_00193_720,7547518979.0,2025-10-11T05:13:45,2026-02-05T15:23:49
GPROV0000310,CRM_A,CRM_A_P_PROV_00194_113,,2026-02-07T22:16:33,2026-02-05T15:23:49
GPROV0000311,CRM_B,CRM_B_P_PROV_00194_855,,2025-12-15T21:13:50,2026-02-05T15:23:50
GPROV0000312,CRM_A,CRM_A_P_PROV_00195_192,,2025-11-06T03:20:23,2026-02-05T15:23:50
GPROV0000313,CRM_B,CRM_B_P_PROV_00195_906,,2025-10-28T18:30:18,2026-02-05T15:23:50
GPROV0000314,CRM_A,CRM_A_P_PROV_00195_929,,2025-12-02T16:11:33,2026-02-05T15:23:50
GPROV0000315,CRM_A,CRM_A_P_PROV_00196_149,,2025-11-29T03:45:28,2026-02-05T15:23:50
GPROV0000316,CRM_B,CRM_B_P_PROV_00196_955,,2025-10-14T21:36:00,2026-02-05T15:23:50
GPROV0000317,CRM_B,CRM_B_P_PROV_00196_599,,2025-10-08T23:53:01,2026-02-05T15:23:50
GPROV0000318,CRM_A,CRM_A_P_PROV_00197_363,8534793156.0,2026-02-01T21:11:16,2026-02-05T15:23:50
GPROV0000319,CRM_B,CRM_B_P_PROV_00197_276,,2025-12-20T12:54:35,2026-02-05T15:23:50
GPROV0000320,CRM_A,CRM_A_P_PROV_00198_659,6418365941.0,2025-10-26T06:08:10,2026-02-05T15:23:50
GPROV0000320,CRM_B,CRM_B_P_PROV_00198_569,6418365941.0,2025-11-25T05:54:50,2026-02-05T15:23:50
GPROV0000321,CRM_A,CRM_A_P_PROV_00199_448,,2025-10-14T19:33:07,2026-02-05T15:23:51
GPROV0000322,CRM_B,CRM_B_P_PROV_00199_594,,2026-01-14T09:10:08,2026-02-05T15:23:51
GPROV0000323,CRM_A,CRM_A_P_PROV_00200_521,2416760621.0,2025-11-18T09:03:45,2026-02-05T15:23:51
GPROV0000323,CRM_B,CRM_B_P_PROV_00200_963,2416760621.0,2025-10-21T02:20:25,2026-02-05T15:23:51
GPROV0000324,CRM_B,CRM_B_P_PROV_00200_164,,2025-12-20T07:13:55,2026-02-05T15:23:51
GPROV0000325,CRM_A,CRM_A_P_PROV_00201_869,2512585138.0,2025-11-13T21:44:41,2026-02-05T15:23:51
GPROV0000326,CRM_B,CRM_B_P_PROV_00201_684,,2025-10-26T22:40:43,2026-02-05T15:23:51
GPROV0000327,CRM_A,CRM_A_P_PROV_00202_258,2771211118.0,2026-01-24T14:01:09,2026-02-05T15:23:51
GPROV0000328,CRM_B,CRM_B_P_PROV_00202_789,,2025-10-25T13:31:48,2026-02-05T15:23:51
GPROV0000329,CRM_A,CRM_A_P_PROV_00203_236,,2025-11-07T11:34:01,2026-02-05T15:23:51
GPROV0000330,CRM_B,CRM_B_P_PROV_00203_458,,2025-12-05T02:56:06,2026-02-05T15:23:51
GPROV0000331,CRM_A,CRM_A_P_PROV_00204_872,1769945233.0,2026-01-15T12:46:04,2026-02-05T15:23:52
GPROV0000331,CRM_B,CRM_B_P_PROV_00204_480,1769945233.0,2025-12-22T17:42:04,2026-02-05T15:23:52
GPROV0000331,CRM_A,CRM_A_P_PROV_00204_572,1769945233.0,2025-11-18T22:45:20,2026-02-05T15:23:52
GPROV0000332,CRM_A,CRM_A_P_PROV_00205_332,,2025-10-28T22:31:46,2026-02-05T15:23:52
GPROV0000333,CRM_B,CRM_B_P_PROV_00205_228,,2025-12-19T19:30:33,2026-02-05T15:23:52
GPROV0000334,CRM_B,CRM_B_P_PROV_00205_509,,2025-10-15T16:18:49,2026-02-05T15:23:52
GPROV0000335,CRM_A,CRM_A_P_PROV_00206_336,6923893872.0,2026-01-22T16:53:22,2026-02-05T15:23:52
GPROV0000335,CRM_B,CRM_B_P_PROV_00206_609,6923893872.0,2025-10-13T15:58:47,2026-02-05T15:23:52
GPROV0000335,CRM_B,CRM_B_P_PROV_00206_656,6923893872.0,2026-01-29T23:42:21,2026-02-05T15:23:52
GPROV0000336,CRM_A,CRM_A_P_PROV_00207_111,,2026-01-17T22:43:06,2026-02-05T15:23:52
GPROV0000337,CRM_B,CRM_B_P_PROV_00207_475,,2025-11-28T13:43:44,2026-02-05T15:23:52
GPROV0000338,CRM_A,CRM_A_P_PROV_00208_112,,2025-10-13T04:01:34,2026-02-05T15:23:52
GPROV0000339,CRM_B,CRM_B_P_PROV_00208_774,,2025-12-13T03:09:16,2026-02-05T15:23:52
GPROV0000340,CRM_B,CRM_B_P_PROV_00208_198,,2025-11-08T18:42:42,2026-02-05T15:23:53
GPROV0000341,CRM_A,CRM_A_P_PROV_00209_545,8820716211.0,2025-12-02T15:51:29,2026-02-05T15:23:53
GPROV0000341,CRM_B,CRM_B_P_PROV_00209_634,8820716211.0,2025-11-19T08:20:59,2026-02-05T15:23:53
GPROV0000342,CRM_A,CRM_A_P_PROV_00210_318,,2026-01-19T19:07:22,2026-02-05T15:23:53
GPROV0000343,CRM_B,CRM_B_P_PROV_00210_793,,2025-10-17T16:01:53,2026-02-05T15:23:53
GPROV0000344,CRM_A,CRM_A_P_PROV_00211_944,8617360361.0,2025-12-08T05:23:45,2026-02-05T15:23:53
GPROV0000344,CRM_B,CRM_B_P_PROV_00211_546,8617360361.0,2026-02-03T09:32:06,2026-02-05T15:23:53
GPROV0000345,CRM_A,CRM_A_P_PROV_00212_328,7951902330.0,2025-11-25T22:37:00,2026-02-05T15:23:53
GPROV0000346,CRM_B,CRM_B_P_PROV_00212_191,,2025-12-21T01:32:34,2026-02-05T15:23:53
GPROV0000347,CRM_A,CRM_A_P_PROV_00213_490,6618965944.0,2025-12-27T18:37:07,2026-02-05T15:23:53
GPROV0000347,CRM_B,CRM_B_P_PROV_00213_718,6618965944.0,2026-01-06T02:14:13,2026-02-05T15:23:53
GPROV0000347,CRM_B,CRM_B_P_PROV_00213_303,6618965944.0,2025-11-13T10:33:32,2026-02-05T15:23:53
GPROV0000348,CRM_A,CRM_A_P_PROV_00214_193,3380355948.0,2026-01-29T18:30:36,2026-02-05T15:23:54
GPROV0000348,CRM_B,CRM_B_P_PROV_00214_274,3380355948.0,2026-01-09T17:11:22,2026-02-05T15:23:54
