source_system,provider_id_source,npi,first_name,last_name,gender,specialty,email,phone,address_line1,city,state,postal_code,country,updated_at,record_status,entity_key
CRM_B,CRM_B_P_PROV_00061_118,8578226896,Hamsini,Ben,F,Pediatrics,dominic51@example.net,+1-644-925-1925,"62/914
Puri Circle",Warangal,VA,78494,US,2025-10-26T15:08:53,Inactive,PROV_00061
CRM_A,CRM_A_P_PROV_00062_959,3667292043,Girik,Sampath,U,Endocrinology,,5733221418,"59/296, Gaba Street",Dehradun,NY,37235,US,2025-11-30T06:26:37,Active,PROV_00062
CRM_B,CRM_B_P_PROV_00062_445,,G.,Sampath,U,Endocrinology,andrew54example.org,5733221418,"59/296, Gaba Street",Dehradun,NY,37235,US,2025-10-23T13:23:46,Active,PROV_00062
CRM_A,CRM_A_P_PROV_00063_619,5306459450,Raksha,Bassi,F,Orthopedics,rpatla@example.net,7947383473,"97/746
Wable Circle",Nanded,AZ,40340,US,2025-12-29T02:28:53,Active,PROV_00063
CRM_B,CRM_B_P_PROV_00063_632,5306459450,Raksha,Bassi,F,Orthopedics,rpatla@example.net,7947383473,"97/746
Wable Circle",Nanded,AZ,40340,US,2025-12-08T15:19:55,Active,PROV_00063
CRM_A,CRM_A_P_PROV_00064_890,,Ryan,Devi,F,Neurology,,814.124.7826,"750, Bera Marg",Ambala,NY,65723,US,2026-01-17T13:41:11,Active,PROV_00064
CRM_B,CRM_B_P_PROV_00064_681,,R.,Devi,F,General Medicine,charles75@example.net,8141247826,"750, Bera Marg",Ambala,NY,65723,US,2026-01-22T08:01:19,Active,PROV_00064
CRM_A,CRM_A_P_PROV_00065_256,8699281063,Kashvi,Keer,F,Oncology,xbumb@example.org,5152204727,"01/04
Doctor Ganj",Bhubaneswar,CO,67560,US,2026-01-07T14:04:24,Active,PROV_00065
CRM_B,CRM_B_P_PROV_00065_230,,KASHVI,Keer,F,Oncology,xbumb@example.org,+1-515-220-4727,"01/04
Doctor Ganj",Bhubaneswar,CO,67560,US,2026-02-04T17:54:57,Active,PROV_00065
CRM_A,CRM_A_P_PROV_00066_562,2880160025,Bhavya,Khanna,M,Orthopedics,jairaj03@example.com,+1-971-179-8089,"24/609, Khosla Path",Gaya,MA,89129,US,2026-01-13T22:32:21,Active,PROV_00066
CRM_B,CRM_B_P_PROV_00066_269,2880160025,Bhavya,Khanna,M,Orthopedics,jairaj03@example.com,9711798089,"24/609, Khosla Path",Gaya,MA,89129,US,2025-11-30T01:03:18,Active,PROV_00066
CRM_A,CRM_A_P_PROV_00067_512,,Frederick,Viswanathan,U,Pulmonology,,1888880670,"H.No. 40
Bir Path",New Delhi,GA,15273,US,2025-12-15T23:31:17,Active,PROV_00067
CRM_B,CRM_B_P_PROV_00067_639,,Frederick,Viswanathan,U,Pulmonology,,1888880670,"H.No. 40
Bir Path",New Delhi,GA,15273,US,2026-01-19T06:11:50,Active,PROV_00067
CRM_A,CRM_A_P_PROV_00068_134,8792122716,Hemang,Natarajan,F,Pulmonology,,0585277221,"H.No. 430
Barman Ganj",Tirupati,NY,52081,US,2025-11-17T13:55:48,Active,PROV_00068
CRM_B,CRM_B_P_PROV_00068_410,8792122716,HEMANG,Natarajan,F,Pulmonology,,058 527 7221,"H.No. 430
Barman Ganj",Tirupati,NY,52081,US,2025-12-30T12:56:05,Active,PROV_00068
CRM_B,CRM_B_P_PROV_00068_340,8792122716,Hemang,Natarajan,F,Pulmonology,,0585277221,"H.No. 430
Barman Ganj",Tirupati,NY,52081,US,2026-01-04T07:09:18,Active,PROV_00068
CRM_A,CRM_A_P_PROV_00069_132,,Yutika,Rao,M,Neurology,ckulkarni@example.net,4505415667,"H.No. 27
Pillai Chowk",Gwalior,TN,897441,IN,2026-01-26T19:57:25,Active,PROV_00069
CRM_B,CRM_B_P_PROV_00069_518,,Yutika ,Rao,M,Neurology,ckulkarni@example.net,(450) 541-5667,"H.No. 27
Pillai Chowk",Gwalior,TN,897441,IN,2026-01-04T03:04:04,Active,PROV_00069
CRM_A,CRM_A_P_PROV_00070_681,,Panini,Brar,F,Endocrinology,,1154479627,"05
Saran",Howrah,MD,70552,US,2025-10-27T20:35:20,Inactive,PROV_00070
CRM_B,CRM_B_P_PROV_00070_246,,PANINI,Brar,F,Endocrinology,,1154479627,"05
Saran",Howrah,MD,70552,US,2025-11-12T02:08:22,Inactive,PROV_00070
CRM_A,CRM_A_P_PROV_00071_396,1221670908,Falan,Ravi,M,Psychiatry,yochana20@example.org,7021355690,"75/571, Devan",Sikar,PA,73532,US,2025-12-20T03:33:40,Active,PROV_00071
CRM_B,CRM_B_P_PROV_00071_814,,Falan,RAVI,M,Psychiatry,yochana20@example.org,702 135 5690,75/571 Devan,Sikar,PA,73532,US,2025-12-23T20:49:44,Active,PROV_00071
CRM_A,CRM_A_P_PROV_00072_417,9648665968,Dipta,Mallick,U,Dermatology,ishaanbalexample.net,7868144739,"73/121
Gera Chowk",Chandigarh,WA,24871,US,2025-12-10T02:34:35,Inactive,PROV_00072
CRM_B,CRM_B_P_PROV_00072_569,9648665968,Dipta ,Mallick,U,Dermatology,ishaanbal@example.net,7868144739,"73/121
Gera Chowk",Chandigarh,WA,24871,US,2025-10-23T05:37:54,Inactive,PROV_00072
CRM_A,CRM_A_P_PROV_00073_499,,Ekaja,Palan,M,Neurology,,2583132370,"95/78
Chadha Street",Tirupati,UP,975271,IN,2026-01-02T11:04:48,Inactive,PROV_00073
CRM_B,CRM_B_P_PROV_00073_327,,Ekaja,Palan,M,Neurology,mannancharita@example.org,2583132370,"95/78
Chadha Street",Tirupati,UP,975271,IN,2026-01-01T22:57:45,Inactive,PROV_00073
CRM_A,CRM_A_P_PROV_00074_560,,Mitali,Srinivas,F,Endocrinology,krout@example.org,517.785.2892,"80, Vasa Zila",Avadi,TS,882544,IN,2025-12-03T01:06:54,Active,PROV_00074
CRM_B,CRM_B_P_PROV_00074_514,,Mitali,Srinivas,F,Endocrinology,krout@example.org,5177852892,80 Vasa Zila,Avadi,TS,882544,IN,2026-01-12T01:01:01,Active,PROV_00074
CRM_A,CRM_A_P_PROV_00075_117,,Nitesh,Edwin,M,General Medicine,,3584143842,"81/82
Dube",Mahbubnagar,TN,960408,IN,2026-01-26T23:48:02,Active,PROV_00075
CRM_B,CRM_B_P_PROV_00075_347,,Nitesh,Edwin,M,General Medicine,,3584143842,"81/82
Dube",Mahbubnagar,TN,960408,IN,2025-10-09T09:31:06,Active,PROV_00075
CRM_B,CRM_B_P_PROV_00075_269,,Nitesh,Edwin,M,General Medicine,,3584143842,"81/82
Dube",Mahbubnagar,TN,960408,IN,2025-10-27T20:30:44,Active,PROV_00075
CRM_A,CRM_A_P_PROV_00076_633,5933179746,Geetika,Barman,U,Psychiatry,bumbchakradev@example.net,439.690.7844,"647
Bhasin Zila",Gandhidham,MA,81228,US,2026-02-11T21:43:14,Inactive,PROV_00076
CRM_B,CRM_B_P_PROV_00076_578,5933179746,Geetika,Barman,U,Psychiatry,bumbchakradev@example.net,439 690 7844,"647
Bhasin Zila",Gandhidham,MA,81228,US,2025-11-30T21:25:58,Inactive,PROV_00076
CRM_A,CRM_A_P_PROV_00077_566,8625905455,Ojasvi,Sule,U,Pediatrics,vjani@example.net,+1-555-625-8815,"14, Kota Chowk",Jalandhar,MD,59968,US,2026-01-22T23:02:03,Inactive,PROV_00077
CRM_B,CRM_B_P_PROV_00077_935,8625905455,OJASVI,Sule,U,Pediatrics,vjani@example.net,5556258815,"14, Kota Chowk",Jalandhar,MD,59968,US,2025-10-24T16:36:11,Inactive,PROV_00077
CRM_A,CRM_A_P_PROV_00078_175,,Chandresh,Mannan,F,Gastroenterology,,9632595327,"47
Chana Nagar",Dibrugarh,WB,718849,IN,2026-02-03T07:47:11,Active,PROV_00078
CRM_B,CRM_B_P_PROV_00078_124,,Chandresh,Mannan,F,Gastroenterology,,9632595327,"47
Chana Nagar",Dibrugarh,WB,718849,IN,2025-12-31T01:31:35,Active,PROV_00078
CRM_A,CRM_A_P_PROV_00079_442,,Tanvi,Khosla,F,Orthopedics,,9500479748,"H.No. 624, Rau Path",Ranchi,WB,251157,IN,2026-01-12T13:31:19,Inactive,PROV_00079
CRM_B,CRM_B_P_PROV_00079_483,,Tanvi,KHOSLA,F,Orthopedics,,9500479748,"H.No. 624, Rau Path",Ranchi,WB,251157,IN,2025-11-07T11:29:22,Inactive,PROV_00079
CRM_A,CRM_A_P_PROV_00080_127,,Nandini,Behl,M,General Medicine,jananimani@example.org,8784991216,"H.No. 85
Issac Street",Orai,TS,184216,IN,2026-01-22T06:28:46,Active,PROV_00080
CRM_B,CRM_B_P_PROV_00080_284,,Nandini,Behl,M,General Medicine,jananimani@example.org,8784991216,"H.No. 85
Issac Street",Orai,TS,184216,IN,2025-11-22T02:42:32,Active,PROV_00080
CRM_B,CRM_B_P_PROV_00080_341,,Nandini,BEHL,M,General Medicine,jananimani@example.org,8784991216,"H.No. 85
Issac Street",Orai,TS,184216,IN,2025-11-14T07:20:30,Active,PROV_00080
CRM_A,CRM_A_P_PROV_00081_811,,Banjeet,Bath,M,Psychiatry,devangauri@example.com,7298259526,"58/88
Mistry Chowk",Pune,WB,667296,IN,2025-10-16T12:54:34,Active,PROV_00081
CRM_B,CRM_B_P_PROV_00081_966,,Banjeet ,Bath,M,Psychiatry,devangauri@example.com,7298259526,"58/88
Mistry Chowk",Pune,WB,667296,IN,2025-11-25T11:15:03,Active,PROV_00081
CRM_A,CRM_A_P_PROV_00082_257,4747699292,Jyoti,Narula,M,Pediatrics,sahadarika@example.net,0974993097,"96/23, Choudhary Nagar",Surat,GA,16028,US,2025-11-12T15:05:17,Active,PROV_00082
CRM_B,CRM_B_P_PROV_00082_883,4747699292,Jyoti,Narula,M,Pediatrics,sahadarika@example.net,0974993097,"96/23, Choudhary Nagar",Surat,GA,16028,US,2026-01-10T19:25:45,Active,PROV_00082
CRM_A,CRM_A_P_PROV_00083_472,,Ridhi,Murthy,M,Dermatology,adoshi@example.net,6897028385,"65/27
Oommen Circle",Bilaspur,TN,814919,IN,2025-12-21T22:44:32,Active,PROV_00083
CRM_B,CRM_B_P_PROV_00083_125,,Ridhi,Murthy,M,Dermatology,adoshi@examplenet,6897028385,"65/27
Oommen Circle",Bilaspur,TN,814919,IN,2026-01-18T11:36:53,Active,PROV_00083
CRM_B,CRM_B_P_PROV_00083_939,,Ridhi,Murthy,M,Dermatology,adoshi@example.net,(689) 702-8385,"65/27
Oommen Circle",Bilaspur,TN,814919,IN,2025-12-15T16:21:41,Active,PROV_00083
CRM_A,CRM_A_P_PROV_00084_743,3504640817,Veda,Handa,M,Pulmonology,aryamisra@example.org,4375758441,"52
Basak Road",Vijayawada,AZ,97404,US,2026-01-22T13:10:53,Active,PROV_00084
CRM_B,CRM_B_P_PROV_00084_841,3504640817,VEDA,Handa,M,Pulmonology,aryamisra@example.org,4375758441,"52
Basak Road",Vijayawada,AZ,97404,US,2025-10-20T20:21:03,Active,PROV_00084
CRM_A,CRM_A_P_PROV_00085_470,,Hiral,Sathe,U,Orthopedics,varenya33@example.net,8421993308,"30/165, Chaudhry Chowk",Kolkata,MH,462351,IN,2025-11-01T02:43:26,Active,PROV_00085
CRM_B,CRM_B_P_PROV_00085_149,,Hiral,Sathe,U,Orthopedics,varenya33@example.net,8421993308,"30/165, Chaudhry Chowk",Kolkata,MH,462351,IN,2026-01-29T23:41:57,Active,PROV_00085
CRM_B,CRM_B_P_PROV_00085_570,,Hiral,Sathe,U,Oncology,,8421993308,"30/165, Chaudhry Chowk",Kolkata,MH,462351,IN,2025-10-19T02:38:34,Active,PROV_00085
CRM_A,CRM_A_P_PROV_00086_183,3075362821,Nakul,Ray,M,Neurology,psood@example.org,(540) 193-8026,"H.No. 672, Barad Road",Bihar Sharif,NJ,48696,US,2025-11-01T01:15:25,Active,PROV_00086
CRM_B,CRM_B_P_PROV_00086_739,3075362821,Nakul,RAY,M,Neurology,psood@example.org,5401938026,"H.No. 672, Barad Road",Bihar Sharif,NJ,48696,US,2025-12-18T03:05:47,Active,PROV_00086
CRM_A,CRM_A_P_PROV_00087_175,,Hredhaan,Nayak,F,Pulmonology,suhani88@example.com,874 315 2742,"54/932, Ravi",Kottayam,UP,151426,IN,2025-12-11T19:18:08,Inactive,PROV_00087
CRM_B,CRM_B_P_PROV_00087_424,,Hredhaan,Nayak,F,Pulmonology,suhani88@example.com,8743152742,"54/932, Ravi",Kottayam,UP,151426,IN,2025-12-14T10:44:53,Inactive,PROV_00087
CRM_B,CRM_B_P_PROV_00087_520,,HREDHAAN,Nayak,F,Pulmonology,suhani88@example.com,8743152742,"54/932, Ravi",Kottayam,UP,151426,IN,2026-01-18T23:11:35,Inactive,PROV_00087
CRM_A,CRM_A_P_PROV_00088_744,,Falak,Chadha,F,Pulmonology,lchandran@example.org,530.463.7454,"H.No. 53, Dani Nagar",Aizawl,TN,299367,IN,2026-02-09T06:27:21,Active,PROV_00088
CRM_B,CRM_B_P_PROV_00088_722,,Falak,Chadha,F,Pulmonology,lchandran@example.org,530.463.7454,"H.No. 53, Dani Nagar",Aizawl,TN,299367,IN,2025-11-16T08:04:12,Active,PROV_00088
CRM_A,CRM_A_P_PROV_00089_167,8682023540,Nathaniel,Ravi,U,Psychiatry,jacob45@example.net,327 279 5687,"918, Wable Chowk",Solapur,CO,48680,US,2025-10-11T01:10:38,Active,PROV_00089
CRM_B,CRM_B_P_PROV_00089_451,8682023540,Nathaniel,RAVI,U,Psychiatry,jacob45@example.net,327 279 5687,"918, Wable Chowk",Solapur,CO,48680,US,2025-11-12T17:24:55,Active,PROV_00089
CRM_A,CRM_A_P_PROV_00090_204,9218363978,Isaac,Bhatia,U,General Medicine,masongala@examplecom,713 971 8707,"67/90, Shere Circle",Lucknow,CT,73156,US,2025-10-24T09:18:34,Active,PROV_00090
CRM_B,CRM_B_P_PROV_00090_729,9218363978,Isaac,Bhatia,U,General Medicine,masongala@example.com,7139718707,"67/90, Shere Circle",Lucknow,CT,73156,US,2025-12-26T17:13:17,Active,PROV_00090
CRM_B,CRM_B_P_PROV_00090_215,9218363978,Isaac,BHATIA,U,General Medicine,masongala@example.com,7139718707,"67/90, Shere Circle",Lucknow,CT,73156,US,2025-12-11T05:29:14,Active,PROV_00090
CRM_A,CRM_A_P_PROV_00091_124,5151086814,Meghana,Kumar,M,Oncology,kamdarelijah@exampleorg,5180170462,"65/676, Buch Marg",Karnal,MD,83048,US,2026-01-15T15:55:08,Active,PROV_00091
CRM_B,CRM_B_P_PROV_00091_497,5151086814,Meghana,KUMAR,M,Oncology,kamdarelijah@example.org,5180170462,65/676 Buch Marg,Karnal,MD,83048,US,2025-10-29T00:38:40,Active,PROV_00091
CRM_A,CRM_A_P_PROV_00092_690,2595467139,Jagat,Gokhale,F,Gastroenterology,,0047868633,"H.No. 24
Chowdhury Ganj",Gurgaon,NZ,83584,US,2025-12-16T01:45:25,Active,PROV_00092
CRM_B,CRM_B_P_PROV_00092_294,2595467139,Jagat,Gokhale,F,Gastroenterology,iwadhwaexample.net,004.786.8633,"H.No. 24
Chowdhury Ganj",Gurgaon,NZ,83584,US,2026-01-08T18:39:02,Active,PROV_00092
CRM_A,CRM_A_P_PROV_00093_279,,Amol,Khosla,U,Gastroenterology,,(119) 079-0306,"830
Thakur Street",Muzaffarpur,TS,528129,IN,2026-01-26T04:28:18,Active,PROV_00093
CRM_B,CRM_B_P_PROV_00093_915,,Amol,Khosla,U,Gastroenterology,,1190790306,"830
Thakur Street",Muzaffarpur,TS,528129,IN,2025-11-04T07:22:40,Active,PROV_00093
CRM_A,CRM_A_P_PROV_00094_423,5877639950,Eiravati,Nagi,M,Oncology,chasmumdhar@example.net,3644089268,"H.No. 568
Saha Path",Jalgaon,AK,80804,US,2025-12-21T06:09:30,Inactive,PROV_00094
CRM_B,CRM_B_P_PROV_00094_112,,Eiravati,Nagi,M,Neurology,chasmumdhar@example.net,364.408.9268,"H.No. 568
Saha Path",Jalgaon,AK,80804,US,2025-12-16T07:21:11,Inactive,PROV_00094
CRM_B,CRM_B_P_PROV_00094_131,,EIRAVATI,Nagi,M,Oncology,chasmumdhar@examplenet,3644089268,"H.No. 568
Saha Path",Jalgaon,AK,80804,US,2026-01-09T16:23:04,Inactive,PROV_00094
CRM_A,CRM_A_P_PROV_00095_132,,Charita,Puri,U,Oncology,urvashikhosla@example.org,,"27/086
Wagle Marg",Munger,CO,58566,US,2025-12-20T09:28:10,Active,PROV_00095
CRM_B,CRM_B_P_PROV_00095_623,,CHARITA,Puri,U,Oncology,urvashikhosla@example.org,,"27/086
Wagle Marg",Munger,CO,58566,US,2025-11-25T18:53:06,Active,PROV_00095
CRM_A,CRM_A_P_PROV_00096_140,8064477344,Xavier,Kumer,F,Psychiatry,gangabrar@example.com,1830469901,"83/73, Mitter Path",Rajpur Sonarpur,GA,69600,US,2025-10-20T17:43:16,Active,PROV_00096
CRM_B,CRM_B_P_PROV_00096_288,8064477344,Xavier,Kumer,F,Psychiatry,gangabrar@example.com,183.046.9901,83/73 Mitter Path,Rajpur Sonarpur,GA,69600,US,2025-12-22T18:31:11,Active,PROV_00096
CRM_A,CRM_A_P_PROV_00097_657,3424843951,Ranveer,Dalal,F,General Medicine,skibeexample.net,+1-363-854-6785,"H.No. 58
Shukla Chowk",Nandyal,WA,38305,US,2025-10-23T23:08:17,Active,PROV_00097
CRM_B,CRM_B_P_PROV_00097_260,3424843951,Ranveer,Dalal,F,General Medicine,skibe@example.net,3638546785,H.No. 58 Shukla Chowk,Nandyal,WA,38305,US,2025-12-25T21:32:47,Active,PROV_00097
CRM_B,CRM_B_P_PROV_00097_887,,Ranveer,Dalal,F,General Medicine,skibe@example.net,(363) 854-6785,"H.No. 58
Shukla Chowk",Nandyal,WA,38305,US,2025-12-28T04:22:40,Active,PROV_00097
CRM_A,CRM_A_P_PROV_00098_113,5226368665,Ekaja,Jani,U,Cardiology,,560.932.0489,"H.No. 23
Karpe Path",Jehanabad,CO,24408,US,2025-10-16T17:39:42,Active,PROV_00098
CRM_B,CRM_B_P_PROV_00098_799,,Ekaja ,Jani,U,Cardiology,,5609320489,H.No. 23 Karpe Path,Jehanabad,CO,24408,US,2026-01-11T14:03:52,Active,PROV_00098
CRM_B,CRM_B_P_PROV_00098_130,5226368665,Ekaja,Jani,U,Cardiology,,5609320489,"H.No. 23
Karpe Path",Jehanabad,CO,24408,US,2026-01-17T03:33:33,Active,PROV_00098
CRM_A,CRM_A_P_PROV_00099_726,6043349038,Yatan,Tata,F,Pulmonology,aarini77@example.com,522.872.8080,"00/623, Dora Zila",Bellary,MI,18330,US,2026-01-20T19:26:38,Inactive,PROV_00099
CRM_B,CRM_B_P_PROV_00099_165,,Yatan,Tata,F,Pulmonology,aarini77@example.com,+1-522-872-8080,"00/623, Dora Zila",Bellary,MI,18330,US,2025-10-11T14:45:22,Inactive,PROV_00099
CRM_A,CRM_A_P_PROV_00099_394,6043349038,Yatan,Tata,F,Pulmonology,aarini77@example.com,522.872.8080,"00/623, Dora Zila",Bellary,MI,18330,US,2025-12-09T07:03:09,Inactive,PROV_00099
CRM_A,CRM_A_P_PROV_00100_197,9776185998,Yashasvi,Shah,F,Gastroenterology,darpan99@example.com,7008860084,"H.No. 862
Char Zila",New Delhi,MI,70036,US,2026-01-23T11:58:18,Active,PROV_00100
CRM_B,CRM_B_P_PROV_00100_925,,Y.,Shah,F,Cardiology,darpan99@example.com,7008860084,"H.No. 862
Char Zila",New Delhi,MI,70036,US,2025-11-13T01:45:14,Active,PROV_00100
CRM_B,CRM_B_P_PROV_00100_813,9776185998,Yashasvi,Shah,F,Gastroenterology,darpan99@examplecom,+1-700-886-0084,"H.No. 862
Char Zila",New Delhi,MI,70036,US,2025-11-07T15:03:14,Active,PROV_00100
CRM_A,CRM_A_P_PROV_00101_297,2905085701,Rehaan,Vyas,M,Psychiatry,,5461567933,"10/166
Soni Marg",Bangalore,OH,26540,US,2025-12-13T22:12:36,Active,PROV_00101
CRM_A,CRM_A_P_PROV_00102_857,,Onveer,Butala,M,Endocrinology,psaraf@example.com,1803397401,"90/25
Johal Nagar",Sikar,VA,22999,US,2026-01-05T11:13:12,Active,PROV_00102
CRM_B,CRM_B_P_PROV_00102_710,,Onveer,Butala,M,Endocrinology,psaraf@example.com,1803397401,"90/25
Johal Nagar",Sikar,VA,22999,US,2025-11-01T16:43:52,Active,PROV_00102
CRM_A,CRM_A_P_PROV_00103_427,,Faraj,Mistry,U,Pediatrics,wrideshramachandran@examplenet,5621850163,"H.No. 99, Ranganathan",Ludhiana,UP,533914,IN,2025-10-28T18:09:45,Active,PROV_00103
CRM_B,CRM_B_P_PROV_00103_120,,FARAJ,Mistry,U,Pediatrics,,+1-562-185-0163,"H.No. 99, Ranganathan",Ludhiana,UP,533914,IN,2026-02-02T15:17:37,Active,PROV_00103
CRM_A,CRM_A_P_PROV_00104_582,,Anjali,Seshadri,F,General Medicine,wkari@example.net,(629) 619-4311,"626
Patel Path",Mysore,MH,492483,IN,2025-12-16T05:28:48,Active,PROV_00104
CRM_B,CRM_B_P_PROV_00104_476,,ANJALI,Seshadri,F,General Medicine,wkari@example.net,6296194311,"626
Patel Path",Mysore,MH,492483,IN,2025-11-19T15:56:26,Active,PROV_00104
CRM_A,CRM_A_P_PROV_00104_146,,Anjali,Seshadri,F,General Medicine,wkari@example.net,(629) 619-4311,"626
Patel Path",Mysore,MH,492483,IN,2025-12-20T02:14:54,Active,PROV_00104
CRM_A,CRM_A_P_PROV_00105_607,9847550931,Abdul,Morar,F,Oncology,,5412126788,"H.No. 015
Chander Circle",Kharagpur,OH,63845,US,2025-12-08T09:08:51,Active,PROV_00105
CRM_B,CRM_B_P_PROV_00105_876,9847550931,Abdul,Morar,F,Oncology,,5412126788,"H.No. 015
Chander Circle",Kharagpur,OH,63845,US,2025-11-06T12:50:11,Active,PROV_00105
CRM_A,CRM_A_P_PROV_00106_432,,Advik,Manne,U,Cardiology,,618.398.2622,"H.No. 47
Bhatnagar Street",Raebareli,WB,468727,IN,2026-01-17T07:51:33,Active,PROV_00106
CRM_B,CRM_B_P_PROV_00106_575,,Advik,Manne,U,Cardiology,,6183982622,"H.No. 47
Bhatnagar Street",Raebareli,WB,468727,IN,2025-11-29T03:11:18,Active,PROV_00106
CRM_A,CRM_A_P_PROV_00107_271,,Anya,Sama,M,Pediatrics,veda15@examplecom,7993712406,"65/75
Deshpande Marg",Pondicherry,FL,46512,US,2025-10-15T11:15:51,Active,PROV_00107
CRM_B,CRM_B_P_PROV_00107_797,,Anya,Sama,M,Pediatrics,veda15@example.com,7993712406,"65/75
Deshpande Marg",Pondicherry,FL,46512,US,2025-12-08T08:12:22,Active,PROV_00107
CRM_A,CRM_A_P_PROV_00108_107,,Sai,Srinivas,U,Pulmonology,peter65example.com,7935646519,"82/80, Kadakia Chowk",Jalna,WB,738577,IN,2025-11-30T05:09:45,Active,PROV_00108
CRM_B,CRM_B_P_PROV_00108_590,,Sai,Srinivas,U,Pulmonology,peter65@example.com,7935646519,"82/80, Kadakia Chowk",Jalna,WB,738577,IN,2025-10-31T00:41:25,Active,PROV_00108
CRM_A,CRM_A_P_PROV_00109_436,8118240999,Ekapad,Rege,M,General Medicine,odewan@example.com,4266179796,"05/89
Chopra Zila",Raichur,IL,22026,US,2025-12-10T19:20:47,Active,PROV_00109
CRM_B,CRM_B_P_PROV_00109_792,8118240999,Ekapad,Rege,M,General Medicine,odewan@example.com,4266179796,"05/89
Chopra Zila",Raichur,IL,22026,US,2025-11-27T05:03:34,Active,PROV_00109
CRM_A,CRM_A_P_PROV_00110_674,1225953184,Ojas,Basu,M,Neurology,ynarula@example.com,+1-014-388-8993,"H.No. 67
Tella",Hapur,NY,45665,US,2025-11-03T00:33:25,Inactive,PROV_00110
CRM_B,CRM_B_P_PROV_00110_104,1225953184,O.,Basu,M,Psychiatry,ynarula@example.com,014 388 8993,"H.No. 67
Tella",Hapur,NY,45665,US,2026-02-03T00:28:19,Inactive,PROV_00110
CRM_B,CRM_B_P_PROV_00110_420,1225953184,Ojas,BASU,M,Neurology,ynarula@example.com,0143888993,"H.No. 67
Tella",Hapur,NY,45665,US,2025-10-27T13:53:00,Inactive,PROV_00110
CRM_A,CRM_A_P_PROV_00111_562,3200510647,Aryan,Subramanian,M,Neurology,merchantojasvi@example.org,2545738757,"75, Mital Zila",Raipur,OH,87743,US,2025-10-17T12:40:53,Inactive,PROV_00111
CRM_B,CRM_B_P_PROV_00111_681,3200510647,Aryan,Subramanian,M,Neurology,merchantojasvi@example.org,2545738757,"75, Mital Zila",Raipur,OH,87743,US,2025-12-09T11:02:41,Inactive,PROV_00111
CRM_A,CRM_A_P_PROV_00112_767,6172957943,Arin,Oza,M,Pulmonology,,123.828.2586,"622
Randhawa Marg",Srikakulam,MA,47938,US,2026-02-19T14:31:24,Active,PROV_00112
CRM_B,CRM_B_P_PROV_00112_539,,Arin,Oza,M,Pulmonology,,1238282586,"622
Randhawa Marg",Srikakulam,MA,47938,US,2025-11-06T03:07:14,Active,PROV_00112
CRM_A,CRM_A_P_PROV_00113_608,4022245086,Rudra,Sengupta,F,Dermatology,aramachandran@example.net,(341) 918-2553,"H.No. 478
Rama Path",Dharmavaram,OH,19447,US,2025-10-31T15:50:22,Inactive,PROV_00113
CRM_B,CRM_B_P_PROV_00113_600,4022245086,Rudra,Sengupta,F,Dermatology,aramachandran@example.net,341.918.2553,"H.No. 478
Rama Path",Dharmavaram,OH,19447,US,2025-12-27T22:32:22,Inactive,PROV_00113
CRM_A,CRM_A_P_PROV_00114_200,,Ishaan,Pall,M,Oncology,tanvi92@example.net,4991251341,"H.No. 28, Sahota Marg",Ramgarh,KA,701253,IN,2026-01-28T07:50:00,Inactive,PROV_00114
CRM_B,CRM_B_P_PROV_00114_741,,Ishaan,Pall,M,Oncology,tanvi92@example.net,4991251341,"H.No. 28, Sahota Marg",Ramgarh,KA,701253,IN,2026-02-01T00:35:09,Inactive,PROV_00114
CRM_A,CRM_A_P_PROV_00115_295,,Leela,Sampath,M,Cardiology,vidhiyogiexample.net,,"27/42, Murty Street",Udupi,NJ,57428,US,2026-01-12T09:50:03,Active,PROV_00115
CRM_B,CRM_B_P_PROV_00115_667,,Leela,Sampath,M,Cardiology,vidhiyogi@example.net,,27/42 Murty Street,Udupi,NJ,57428,US,2025-12-23T19:13:41,Active,PROV_00115
CRM_A,CRM_A_P_PROV_00116_241,2458198451,Chatresh,Parmer,U,Endocrinology,sundaramlaban@example.org,8876767721,"404, Yogi Ganj",Gulbarga,CA,24945,US,2026-01-07T20:47:23,Active,PROV_00116
CRM_A,CRM_A_P_PROV_00117_811,,Tanvi,Tandon,U,Dermatology,comaramrita@example.net,8078361340,"H.No. 51
Dalal Chowk",Bhagalpur,TN,306854,IN,2026-01-20T18:10:56,Active,PROV_00117
CRM_B,CRM_B_P_PROV_00117_374,,TANVI,Tandon,U,Dermatology,comaramrita@example.net,807 836 1340,"H.No. 51
Dalal Chowk",Bhagalpur,TN,306854,IN,2026-01-19T15:00:46,Active,PROV_00117
CRM_A,CRM_A_P_PROV_00118_699,7783763790,Indali,Sangha,U,Gastroenterology,,9584982544,"12/60
Date Road",Kulti,AZ,91857,US,2025-11-18T11:57:07,Active,PROV_00118
CRM_B,CRM_B_P_PROV_00118_175,,Indali ,Sangha,U,Gastroenterology,liamjhaveri@exampleorg,9584982544,"12/60
Date Road",Kulti,AZ,91857,US,2025-12-06T14:48:05,Active,PROV_00118
CRM_A,CRM_A_P_PROV_00119_918,,Madhav,Nagy,M,Oncology,mayasuri@example.org,(466) 711-6845,"59
Chander Nagar",Secunderabad,UP,935012,IN,2025-10-23T10:50:01,Active,PROV_00119
