source_system,provider_id_source,npi,first_name,last_name,gender,specialty,email,phone,address_line1,city,state,postal_code,country,updated_at,record_status,email_raw,phone_raw,address_raw,postal_raw
CRM_A,CRM_A_P_PROV_00050_360,,Vamakshi,Sen,U,Psychiatry,yochana91@example.com,3908470076,17/711 divan path,Cuttack,TS,416232,IN,2025-11-08T12:40:06,Active,yochana91@example.com,3908470076,"17/711
Divan Path",416232
CRM_A,CRM_A_P_PROV_00051_978,,Anvi,Nair,M,Orthopedics,swali@example.com,9611836736,66 munshi zila,Satara,DL,630538,IN,2025-10-31T06:49:44,Active,swali@example.com,9611836736,"66
Munshi Zila",630538
CRM_B,CRM_B_P_PROV_00051_351,,Anvi,Nair,M,Orthopedics,,9611836736,66 munshi zila,Satara,DL,630538,IN,2025-12-31T09:02:42,Active,swaliexample.com,+1-961-183-6736,"66
Munshi Zila",630538
CRM_A,CRM_A_P_PROV_00052_993,,Aadhya,Prasad,F,Endocrinology,,1615280988,16/560 muni road,Vasai-Virar,NJ,67080,US,2025-10-19T21:14:50,Active,,161.528.0988,"16/560
Muni Road",67080
CRM_B,CRM_B_P_PROV_00052_396,,Aadhya,Prasad,F,Endocrinology,urvibhavsar@example.org,1615280988,16/560 muni road,Vasai-Virar,NJ,67080,US,2025-12-26T22:26:42,Active,urvibhavsar@example.org,1615280988,16/560 Muni Road,67080
CRM_B,CRM_B_P_PROV_00052_809,,A.,Prasad,F,Pediatrics,urvibhavsar@example.org,1615280988,16/560 muni road,Vasai-Virar,NJ,67080,US,2025-11-09T16:06:05,Active,urvibhavsar@example.org,161.528.0988,"16/560
Muni Road",67080
CRM_A,CRM_A_P_PROV_00053_883,7839626408.0,Yashica,Kala,U,Gastroenterology,,8514936899,40/24 nori road,Chennai,IL,46559,US,2026-02-09T19:58:40,Inactive,vasatikakapur@exampleorg,851 493 6899,"40/24, Nori Road",46559
CRM_B,CRM_B_P_PROV_00053_200,7839626408.0,Yashica,Kala,U,Gastroenterology,vasatikakapur@example.org,8514936899,40/24 nori road,Chennai,IL,46559,US,2025-12-02T03:40:04,Inactive,vasatikakapur@example.org,8514936899,"40/24, Nori Road",46559
CRM_A,CRM_A_P_PROV_00054_495,2395925222.0,Pratyush,Dhar,U,Endocrinology,jboase@example.net,0183667525,59/910 dugar street,Jodhpur,NY,46655,US,2025-12-31T09:43:52,Active,jboase@example.net,0183667525,"59/910
Dugar Street",46655
CRM_A,CRM_A_P_PROV_00055_190,4256292393.0,Anita,Savant,F,Pediatrics,,4381561497,h.no. 369 amble nagar,Barasat,PA,12260,US,2025-12-06T04:27:17,Active,msunder@examplecom,4381561497,"H.No. 369
Amble Nagar",12260
CRM_B,CRM_B_P_PROV_00055_876,,Anita,Savant,F,Pediatrics,,4381561497,h.no. 369 amble nagar,Barasat,PA,12260,US,2025-12-24T09:23:04,Active,,4381561497,"H.No. 369
Amble Nagar",12260
CRM_A,CRM_A_P_PROV_00056_112,7575259637.0,Siddharth,Devan,M,Psychiatry,bimala51@example.org,6226838851,06/071 sanghvi path,Erode,NC,69473,US,2025-12-19T06:31:51,Active,bimala51@example.org,6226838851,"06/071
Sanghvi Path",69473
CRM_B,CRM_B_P_PROV_00056_558,,Siddharth,Devan,M,Psychiatry,bimala51@example.org,6226838851,06/071 sanghvi path,Erode,NC,69473,US,2025-10-17T13:23:05,Active,bimala51@example.org,6226838851,"06/071
Sanghvi Path",69473
CRM_A,CRM_A_P_PROV_00057_628,1795212538.0,Bimala,Contractor,F,General Medicine,ubail@example.org,7516136968,45 nath ganj,Solapur,GA,78765,US,2026-01-04T08:40:00,Active,ubail@example.org,+1-751-613-6968,"45, Nath Ganj",78765
CRM_B,CRM_B_P_PROV_00057_878,1795212538.0,Bimala,Contractor,F,General Medicine,ubail@example.org,7516136968,45 nath ganj,Solapur,GA,78765,US,2025-10-14T05:00:33,Active,ubail@example.org,7516136968,"45, Nath Ganj",78765
CRM_A,CRM_A_P_PROV_00058_454,,Yashvi,Comar,F,General Medicine,ikshitapanchal@example.net,2312432921,77/997 naidu,Saharanpur,WB,660081,IN,2025-12-02T10:26:29,Active,ikshitapanchal@example.net,2312432921,"77/997, Naidu",660081
CRM_A,CRM_A_P_PROV_00059_369,8528185058.0,Ria,Bir,U,Dermatology,osathe@example.com,9058147700,h.no. 11 tripathi,Surendranagar Dudhrej,AK,72746,US,2025-12-22T21:03:55,Inactive,osathe@example.com,9058147700,"H.No. 11
Tripathi",72746
CRM_B,CRM_B_P_PROV_00059_462,8528185058.0,Ria,Bir,U,Dermatology,osathe@example.com,9058147700,h.no. 11 tripathi,Surendranagar Dudhrej,AK,72746,US,2025-12-12T12:52:38,Inactive,osathe@example.com,905 814 7700,"H.No. 11
Tripathi",72746
CRM_A,CRM_A_P_PROV_00060_312,,Benjamin,Sengupta,M,Oncology,ekantasoni@example.net,0715182037,89/25 mandal path,Alappuzha,AK,17026,US,2025-10-26T10:39:07,Active,ekantasoni@example.net,(071) 518-2037,"89/25
Mandal Path",17026
CRM_A,CRM_A_P_PROV_00061_314,8578226896.0,Hamsini,Ben,F,Pediatrics,dominic51@example.net,6449251925,62/914 puri circle,Warangal,VA,78494,US,2025-10-10T01:10:19,Inactive,dominic51@example.net,6449251925,"62/914
Puri Circle",78494
CRM_B,CRM_B_P_PROV_00061_118,8578226896.0,Hamsini,Ben,F,Pediatrics,dominic51@example.net,6449251925,62/914 puri circle,Warangal,VA,78494,US,2025-10-26T15:08:53,Inactive,dominic51@example.net,+1-644-925-1925,"62/914
Puri Circle",78494
CRM_A,CRM_A_P_PROV_00062_959,3667292043.0,Girik,Sampath,U,Endocrinology,,5733221418,59/296 gaba street,Dehradun,NY,37235,US,2025-11-30T06:26:37,Active,,5733221418,"59/296, Gaba Street",37235
CRM_B,CRM_B_P_PROV_00062_445,,G.,Sampath,U,Endocrinology,,5733221418,59/296 gaba street,Dehradun,NY,37235,US,2025-10-23T13:23:46,Active,andrew54example.org,5733221418,"59/296, Gaba Street",37235
CRM_A,CRM_A_P_PROV_00063_619,5306459450.0,Raksha,Bassi,F,Orthopedics,rpatla@example.net,7947383473,97/746 wable circle,Nanded,AZ,40340,US,2025-12-29T02:28:53,Active,rpatla@example.net,7947383473,"97/746
Wable Circle",40340
CRM_B,CRM_B_P_PROV_00063_632,5306459450.0,Raksha,Bassi,F,Orthopedics,rpatla@example.net,7947383473,97/746 wable circle,Nanded,AZ,40340,US,2025-12-08T15:19:55,Active,rpatla@example.net,7947383473,"97/746
Wable Circle",40340
CRM_A,CRM_A_P_PROV_00064_890,,Ryan,Devi,F,Neurology,,8141247826,750 bera marg,Ambala,NY,65723,US,2026-01-17T13:41:11,Active,,814.124.7826,"750, Bera Marg",65723
CRM_B,CRM_B_P_PROV_00064_681,,R.,Devi,F,General Medicine,charles75@example.net,8141247826,750 bera marg,Ambala,NY,65723,US,2026-01-22T08:01:19,Active,charles75@example.net,8141247826,"750, Bera Marg",65723
CRM_A,CRM_A_P_PROV_00065_256,8699281063.0,Kashvi,Keer,F,Oncology,xbumb@example.org,5152204727,01/04 doctor ganj,Bhubaneswar,CO,67560,US,2026-01-07T14:04:24,Active,xbumb@example.org,5152204727,"01/04
Doctor Ganj",67560
CRM_B,CRM_B_P_PROV_00065_230,,Kashvi,Keer,F,Oncology,xbumb@example.org,5152204727,01/04 doctor ganj,Bhubaneswar,CO,67560,US,2026-02-04T17:54:57,Active,xbumb@example.org,+1-515-220-4727,"01/04
Doctor Ganj",67560
CRM_A,CRM_A_P_PROV_00066_562,2880160025.0,Bhavya,Khanna,M,Orthopedics,jairaj03@example.com,9711798089,24/609 khosla path,Gaya,MA,89129,US,2026-01-13T22:32:21,Active,jairaj03@example.com,+1-971-179-8089,"24/609, Khosla Path",89129
CRM_B,CRM_B_P_PROV_00066_269,2880160025.0,Bhavya,Khanna,M,Orthopedics,jairaj03@example.com,9711798089,24/609 khosla path,Gaya,MA,89129,US,2025-11-30T01:03:18,Active,jairaj03@example.com,9711798089,"24/609, Khosla Path",89129
CRM_A,CRM_A_P_PROV_00067_512,,Frederick,Viswanathan,U,Pulmonology,,1888880670,h.no. 40 bir path,New Delhi,GA,15273,US,2025-12-15T23:31:17,Active,,1888880670,"H.No. 40
Bir Path",15273
CRM_B,CRM_B_P_PROV_00067_639,,Frederick,Viswanathan,U,Pulmonology,,1888880670,h.no. 40 bir path,New Delhi,GA,15273,US,2026-01-19T06:11:50,Active,,1888880670,"H.No. 40
Bir Path",15273
CRM_A,CRM_A_P_PROV_00068_134,8792122716.0,Hemang,Natarajan,F,Pulmonology,,0585277221,h.no. 430 barman ganj,Tirupati,NY,52081,US,2025-11-17T13:55:48,Active,,0585277221,"H.No. 430
Barman Ganj",52081
CRM_B,CRM_B_P_PROV_00068_410,8792122716.0,Hemang,Natarajan,F,Pulmonology,,0585277221,h.no. 430 barman ganj,Tirupati,NY,52081,US,2025-12-30T12:56:05,Active,,058 527 7221,"H.No. 430
Barman Ganj",52081
CRM_B,CRM_B_P_PROV_00068_340,8792122716.0,Hemang,Natarajan,F,Pulmonology,,0585277221,h.no. 430 barman ganj,Tirupati,NY,52081,US,2026-01-04T07:09:18,Active,,0585277221,"H.No. 430
Barman Ganj",52081
CRM_A,CRM_A_P_PROV_00069_132,,Yutika,Rao,M,Neurology,ckulkarni@example.net,4505415667,h.no. 27 pillai chowk,Gwalior,TN,897441,IN,2026-01-26T19:57:25,Active,ckulkarni@example.net,4505415667,"H.No. 27
Pillai Chowk",897441
CRM_B,CRM_B_P_PROV_00069_518,,Yutika,Rao,M,Neurology,ckulkarni@example.net,4505415667,h.no. 27 pillai chowk,Gwalior,TN,897441,IN,2026-01-04T03:04:04,Active,ckulkarni@example.net,(450) 541-5667,"H.No. 27
Pillai Chowk",897441
CRM_A,CRM_A_P_PROV_00070_681,,Panini,Brar,F,Endocrinology,,1154479627,05 saran,Howrah,MD,70552,US,2025-10-27T20:35:20,Inactive,,1154479627,"05
Saran",70552
CRM_B,CRM_B_P_PROV_00070_246,,Panini,Brar,F,Endocrinology,,1154479627,05 saran,Howrah,MD,70552,US,2025-11-12T02:08:22,Inactive,,1154479627,"05
Saran",70552
CRM_A,CRM_A_P_PROV_00071_396,1221670908.0,Falan,Ravi,M,Psychiatry,yochana20@example.org,7021355690,75/571 devan,Sikar,PA,73532,US,2025-12-20T03:33:40,Active,yochana20@example.org,7021355690,"75/571, Devan",73532
CRM_B,CRM_B_P_PROV_00071_814,,Falan,Ravi,M,Psychiatry,yochana20@example.org,7021355690,75/571 devan,Sikar,PA,73532,US,2025-12-23T20:49:44,Active,yochana20@example.org,702 135 5690,75/571 Devan,73532
CRM_A,CRM_A_P_PROV_00072_417,9648665968.0,Dipta,Mallick,U,Dermatology,,7868144739,73/121 gera chowk,Chandigarh,WA,24871,US,2025-12-10T02:34:35,Inactive,ishaanbalexample.net,7868144739,"73/121
Gera Chowk",24871
CRM_B,CRM_B_P_PROV_00072_569,9648665968.0,Dipta,Mallick,U,Dermatology,ishaanbal@example.net,7868144739,73/121 gera chowk,Chandigarh,WA,24871,US,2025-10-23T05:37:54,Inactive,ishaanbal@example.net,7868144739,"73/121
Gera Chowk",24871
CRM_A,CRM_A_P_PROV_00073_499,,Ekaja,Palan,M,Neurology,,2583132370,95/78 chadha street,Tirupati,UP,975271,IN,2026-01-02T11:04:48,Inactive,,2583132370,"95/78
Chadha Street",975271
CRM_B,CRM_B_P_PROV_00073_327,,Ekaja,Palan,M,Neurology,mannancharita@example.org,2583132370,95/78 chadha street,Tirupati,UP,975271,IN,2026-01-01T22:57:45,Inactive,mannancharita@example.org,2583132370,"95/78
Chadha Street",975271
CRM_A,CRM_A_P_PROV_00074_560,,Mitali,Srinivas,F,Endocrinology,krout@example.org,5177852892,80 vasa zila,Avadi,TS,882544,IN,2025-12-03T01:06:54,Active,krout@example.org,517.785.2892,"80, Vasa Zila",882544
CRM_B,CRM_B_P_PROV_00074_514,,Mitali,Srinivas,F,Endocrinology,krout@example.org,5177852892,80 vasa zila,Avadi,TS,882544,IN,2026-01-12T01:01:01,Active,krout@example.org,5177852892,80 Vasa Zila,882544
CRM_A,CRM_A_P_PROV_00075_117,,Nitesh,Edwin,M,General Medicine,,3584143842,81/82 dube,Mahbubnagar,TN,960408,IN,2026-01-26T23:48:02,Active,,3584143842,"81/82
Dube",960408
CRM_B,CRM_B_P_PROV_00075_347,,Nitesh,Edwin,M,General Medicine,,3584143842,81/82 dube,Mahbubnagar,TN,960408,IN,2025-10-09T09:31:06,Active,,3584143842,"81/82
Dube",960408
CRM_B,CRM_B_P_PROV_00075_269,,Nitesh,Edwin,M,General Medicine,,3584143842,81/82 dube,Mahbubnagar,TN,960408,IN,2025-10-27T20:30:44,Active,,3584143842,"81/82
Dube",960408
CRM_A,CRM_A_P_PROV_00076_633,5933179746.0,Geetika,Barman,U,Psychiatry,bumbchakradev@example.net,4396907844,647 bhasin zila,Gandhidham,MA,81228,US,2026-02-11T21:43:14,Inactive,bumbchakradev@example.net,439.690.7844,"647
Bhasin Zila",81228
CRM_B,CRM_B_P_PROV_00076_578,5933179746.0,Geetika,Barman,U,Psychiatry,bumbchakradev@example.net,4396907844,647 bhasin zila,Gandhidham,MA,81228,US,2025-11-30T21:25:58,Inactive,bumbchakradev@example.net,439 690 7844,"647
Bhasin Zila",81228
CRM_A,CRM_A_P_PROV_00077_566,8625905455.0,Ojasvi,Sule,U,Pediatrics,vjani@example.net,5556258815,14 kota chowk,Jalandhar,MD,59968,US,2026-01-22T23:02:03,Inactive,vjani@example.net,+1-555-625-8815,"14, Kota Chowk",59968
CRM_B,CRM_B_P_PROV_00077_935,8625905455.0,Ojasvi,Sule,U,Pediatrics,vjani@example.net,5556258815,14 kota chowk,Jalandhar,MD,59968,US,2025-10-24T16:36:11,Inactive,vjani@example.net,5556258815,"14, Kota Chowk",59968
CRM_A,CRM_A_P_PROV_00078_175,,Chandresh,Mannan,F,Gastroenterology,,9632595327,47 chana nagar,Dibrugarh,WB,718849,IN,2026-02-03T07:47:11,Active,,9632595327,"47
Chana Nagar",718849
CRM_B,CRM_B_P_PROV_00078_124,,Chandresh,Mannan,F,Gastroenterology,,9632595327,47 chana nagar,Dibrugarh,WB,718849,IN,2025-12-31T01:31:35,Active,,9632595327,"47
Chana Nagar",718849
CRM_A,CRM_A_P_PROV_00079_442,,Tanvi,Khosla,F,Orthopedics,,9500479748,h.no. 624 rau path,Ranchi,WB,251157,IN,2026-01-12T13:31:19,Inactive,,9500479748,"H.No. 624, Rau Path",251157
CRM_B,CRM_B_P_PROV_00079_483,,Tanvi,Khosla,F,Orthopedics,,9500479748,h.no. 624 rau path,Ranchi,WB,251157,IN,2025-11-07T11:29:22,Inactive,,9500479748,"H.No. 624, Rau Path",251157
CRM_A,CRM_A_P_PROV_00080_127,,Nandini,Behl,M,General Medicine,jananimani@example.org,8784991216,h.no. 85 issac street,Orai,TS,184216,IN,2026-01-22T06:28:46,Active,jananimani@example.org,8784991216,"H.No. 85
Issac Street",184216
CRM_B,CRM_B_P_PROV_00080_284,,Nandini,Behl,M,General Medicine,jananimani@example.org,8784991216,h.no. 85 issac street,Orai,TS,184216,IN,2025-11-22T02:42:32,Active,jananimani@example.org,8784991216,"H.No. 85
Issac Street",184216
CRM_B,CRM_B_P_PROV_00080_341,,Nandini,Behl,M,General Medicine,jananimani@example.org,8784991216,h.no. 85 issac street,Orai,TS,184216,IN,2025-11-14T07:20:30,Active,jananimani@example.org,8784991216,"H.No. 85
Issac Street",184216
CRM_A,CRM_A_P_PROV_00081_811,,Banjeet,Bath,M,Psychiatry,devangauri@example.com,7298259526,58/88 mistry chowk,Pune,WB,667296,IN,2025-10-16T12:54:34,Active,devangauri@example.com,7298259526,"58/88
Mistry Chowk",667296
CRM_B,CRM_B_P_PROV_00081_966,,Banjeet,Bath,M,Psychiatry,devangauri@example.com,7298259526,58/88 mistry chowk,Pune,WB,667296,IN,2025-11-25T11:15:03,Active,devangauri@example.com,7298259526,"58/88
Mistry Chowk",667296
CRM_A,CRM_A_P_PROV_00082_257,4747699292.0,Jyoti,Narula,M,Pediatrics,sahadarika@example.net,0974993097,96/23 choudhary nagar,Surat,GA,16028,US,2025-11-12T15:05:17,Active,sahadarika@example.net,0974993097,"96/23, Choudhary Nagar",16028
CRM_B,CRM_B_P_PROV_00082_883,4747699292.0,Jyoti,Narula,M,Pediatrics,sahadarika@example.net,0974993097,96/23 choudhary nagar,Surat,GA,16028,US,2026-01-10T19:25:45,Active,sahadarika@example.net,0974993097,"96/23, Choudhary Nagar",16028
CRM_A,CRM_A_P_PROV_00083_472,,Ridhi,Murthy,M,Dermatology,adoshi@example.net,6897028385,65/27 oommen circle,Bilaspur,TN,814919,IN,2025-12-21T22:44:32,Active,adoshi@example.net,6897028385,"65/27
Oommen Circle",814919
CRM_B,CRM_B_P_PROV_00083_125,,Ridhi,Murthy,M,Dermatology,,6897028385,65/27 oommen circle,Bilaspur,TN,814919,IN,2026-01-18T11:36:53,Active,adoshi@examplenet,6897028385,"65/27
Oommen Circle",814919
CRM_B,CRM_B_P_PROV_00083_939,,Ridhi,Murthy,M,Dermatology,adoshi@example.net,6897028385,65/27 oommen circle,Bilaspur,TN,814919,IN,2025-12-15T16:21:41,Active,adoshi@example.net,(689) 702-8385,"65/27
Oommen Circle",814919
CRM_A,CRM_A_P_PROV_00084_743,3504640817.0,Veda,Handa,M,Pulmonology,aryamisra@example.org,4375758441,52 basak road,Vijayawada,AZ,97404,US,2026-01-22T13:10:53,Active,aryamisra@example.org,4375758441,"52
Basak Road",97404
CRM_B,CRM_B_P_PROV_00084_841,3504640817.0,Veda,Handa,M,Pulmonology,aryamisra@example.org,4375758441,52 basak road,Vijayawada,AZ,97404,US,2025-10-20T20:21:03,Active,aryamisra@example.org,4375758441,"52
Basak Road",97404
CRM_A,CRM_A_P_PROV_00085_470,,Hiral,Sathe,U,Orthopedics,varenya33@example.net,8421993308,30/165 chaudhry chowk,Kolkata,MH,462351,IN,2025-11-01T02:43:26,Active,varenya33@example.net,8421993308,"30/165, Chaudhry Chowk",462351
CRM_B,CRM_B_P_PROV_00085_149,,Hiral,Sathe,U,Orthopedics,varenya33@example.net,8421993308,30/165 chaudhry chowk,Kolkata,MH,462351,IN,2026-01-29T23:41:57,Active,varenya33@example.net,8421993308,"30/165, Chaudhry Chowk",462351
CRM_B,CRM_B_P_PROV_00085_570,,Hiral,Sathe,U,Oncology,,8421993308,30/165 chaudhry chowk,Kolkata,MH,462351,IN,2025-10-19T02:38:34,Active,,8421993308,"30/165, Chaudhry Chowk",462351
CRM_A,CRM_A_P_PROV_00086_183,3075362821.0,Nakul,Ray,M,Neurology,psood@example.org,5401938026,h.no. 672 barad road,Bihar Sharif,NJ,48696,US,2025-11-01T01:15:25,Active,psood@example.org,(540) 193-8026,"H.No. 672, Barad Road",48696
CRM_B,CRM_B_P_PROV_00086_739,3075362821.0,Nakul,Ray,M,Neurology,psood@example.org,5401938026,h.no. 672 barad road,Bihar Sharif,NJ,48696,US,2025-12-18T03:05:47,Active,psood@example.org,5401938026,"H.No. 672, Barad Road",48696
CRM_A,CRM_A_P_PROV_00087_175,,Hredhaan,Nayak,F,Pulmonology,suhani88@example.com,8743152742,54/932 ravi,Kottayam,UP,151426,IN,2025-12-11T19:18:08,Inactive,suhani88@example.com,874 315 2742,"54/932, Ravi",151426
CRM_B,CRM_B_P_PROV_00087_424,,Hredhaan,Nayak,F,Pulmonology,suhani88@example.com,8743152742,54/932 ravi,Kottayam,UP,151426,IN,2025-12-14T10:44:53,Inactive,suhani88@example.com,8743152742,"54/932, Ravi",151426
CRM_B,CRM_B_P_PROV_00087_520,,Hredhaan,Nayak,F,Pulmonology,suhani88@example.com,8743152742,54/932 ravi,Kottayam,UP,151426,IN,2026-01-18T23:11:35,Inactive,suhani88@example.com,8743152742,"54/932, Ravi",151426
CRM_A,CRM_A_P_PROV_00088_744,,Falak,Chadha,F,Pulmonology,lchandran@example.org,5304637454,h.no. 53 dani nagar,Aizawl,TN,299367,IN,2026-02-09T06:27:21,Active,lchandran@example.org,530.463.7454,"H.No. 53, Dani Nagar",299367
CRM_B,CRM_B_P_PROV_00088_722,,Falak,Chadha,F,Pulmonology,lchandran@example.org,5304637454,h.no. 53 dani nagar,Aizawl,TN,299367,IN,2025-11-16T08:04:12,Active,lchandran@example.org,530.463.7454,"H.No. 53, Dani Nagar",299367
CRM_A,CRM_A_P_PROV_00089_167,8682023540.0,Nathaniel,Ravi,U,Psychiatry,jacob45@example.net,3272795687,918 wable chowk,Solapur,CO,48680,US,2025-10-11T01:10:38,Active,jacob45@example.net,327 279 5687,"918, Wable Chowk",48680
CRM_B,CRM_B_P_PROV_00089_451,8682023540.0,Nathaniel,Ravi,U,Psychiatry,jacob45@example.net,3272795687,918 wable chowk,Solapur,CO,48680,US,2025-11-12T17:24:55,Active,jacob45@example.net,327 279 5687,"918, Wable Chowk",48680
CRM_A,CRM_A_P_PROV_00090_204,9218363978.0,Isaac,Bhatia,U,General Medicine,,7139718707,67/90 shere circle,Lucknow,CT,73156,US,2025-10-24T09:18:34,Active,masongala@examplecom,713 971 8707,"67/90, Shere Circle",73156
CRM_B,CRM_B_P_PROV_00090_729,9218363978.0,Isaac,Bhatia,U,General Medicine,masongala@example.com,7139718707,67/90 shere circle,Lucknow,CT,73156,US,2025-12-26T17:13:17,Active,masongala@example.com,7139718707,"67/90, Shere Circle",73156
CRM_B,CRM_B_P_PROV_00090_215,9218363978.0,Isaac,Bhatia,U,General Medicine,masongala@example.com,7139718707,67/90 shere circle,Lucknow,CT,73156,US,2025-12-11T05:29:14,Active,masongala@example.com,7139718707,"67/90, Shere Circle",73156
CRM_A,CRM_A_P_PROV_00091_124,5151086814.0,Meghana,Kumar,M,Oncology,,5180170462,65/676 buch marg,Karnal,MD,83048,US,2026-01-15T15:55:08,Active,kamdarelijah@exampleorg,5180170462,"65/676, Buch Marg",83048
CRM_B,CRM_B_P_PROV_00091_497,5151086814.0,Meghana,Kumar,M,Oncology,kamdarelijah@example.org,5180170462,65/676 buch marg,Karnal,MD,83048,US,2025-10-29T00:38:40,Active,kamdarelijah@example.org,5180170462,65/676 Buch Marg,83048
CRM_A,CRM_A_P_PROV_00092_690,2595467139.0,Jagat,Gokhale,F,Gastroenterology,,0047868633,h.no. 24 chowdhury ganj,Gurgaon,,83584,US,2025-12-16T01:45:25,Active,,0047868633,"H.No. 24
Chowdhury Ganj",83584
CRM_B,CRM_B_P_PROV_00092_294,2595467139.0,Jagat,Gokhale,F,Gastroenterology,,0047868633,h.no. 24 chowdhury ganj,Gurgaon,,83584,US,2026-01-08T18:39:02,Active,iwadhwaexample.net,004.786.8633,"H.No. 24
Chowdhury Ganj",83584
CRM_A,CRM_A_P_PROV_00093_279,,Amol,Khosla,U,Gastroenterology,,1190790306,830 thakur street,Muzaffarpur,TS,528129,IN,2026-01-26T04:28:18,Active,,(119) 079-0306,"830
Thakur Street",528129
CRM_B,CRM_B_P_PROV_00093_915,,Amol,Khosla,U,Gastroenterology,,1190790306,830 thakur street,Muzaffarpur,TS,528129,IN,2025-11-04T07:22:40,Active,,1190790306,"830
Thakur Street",528129
CRM_A,CRM_A_P_PROV_00094_423,5877639950.0,Eiravati,Nagi,M,Oncology,chasmumdhar@example.net,3644089268,h.no. 568 saha path,Jalgaon,AK,80804,US,2025-12-21T06:09:30,Inactive,chasmumdhar@example.net,3644089268,"H.No. 568
Saha Path",80804
CRM_B,CRM_B_P_PROV_00094_112,,Eiravati,Nagi,M,Neurology,chasmumdhar@example.net,3644089268,h.no. 568 saha path,Jalgaon,AK,80804,US,2025-12-16T07:21:11,Inactive,chasmumdhar@example.net,364.408.9268,"H.No. 568
Saha Path",80804
CRM_B,CRM_B_P_PROV_00094_131,,Eiravati,Nagi,M,Oncology,,3644089268,h.no. 568 saha path,Jalgaon,AK,80804,US,2026-01-09T16:23:04,Inactive,chasmumdhar@examplenet,3644089268,"H.No. 568
Saha Path",80804
CRM_A,CRM_A_P_PROV_00095_132,,Charita,Puri,U,Oncology,urvashikhosla@example.org,,27/086 wagle marg,Munger,CO,58566,US,2025-12-20T09:28:10,Active,urvashikhosla@example.org,,"27/086
Wagle Marg",58566
CRM_B,CRM_B_P_PROV_00095_623,,Charita,Puri,U,Oncology,urvashikhosla@example.org,,27/086 wagle marg,Munger,CO,58566,US,2025-11-25T18:53:06,Active,urvashikhosla@example.org,,"27/086
Wagle Marg",58566
CRM_A,CRM_A_P_PROV_00096_140,8064477344.0,Xavier,Kumer,F,Psychiatry,gangabrar@example.com,1830469901,83/73 mitter path,Rajpur Sonarpur,GA,69600,US,2025-10-20T17:43:16,Active,gangabrar@example.com,1830469901,"83/73, Mitter Path",69600
CRM_B,CRM_B_P_PROV_00096_288,8064477344.0,Xavier,Kumer,F,Psychiatry,gangabrar@example.com,1830469901,83/73 mitter path,Rajpur Sonarpur,GA,69600,US,2025-12-22T18:31:11,Active,gangabrar@example.com,183.046.9901,83/73 Mitter Path,69600
CRM_A,CRM_A_P_PROV_00097_657,3424843951.0,Ranveer,Dalal,F,General Medicine,,3638546785,h.no. 58 shukla chowk,Nandyal,WA,38305,US,2025-10-23T23:08:17,Active,skibeexample.net,+1-363-854-6785,"H.No. 58
Shukla Chowk",38305
CRM_B,CRM_B_P_PROV_00097_260,3424843951.0,Ranveer,Dalal,F,General Medicine,skibe@example.net,3638546785,h.no. 58 shukla chowk,Nandyal,WA,38305,US,2025-12-25T21:32:47,Active,skibe@example.net,3638546785,H.No. 58 Shukla Chowk,38305
CRM_B,CRM_B_P_PROV_00097_887,,Ranveer,Dalal,F,General Medicine,skibe@example.net,3638546785,h.no. 58 shukla chowk,Nandyal,WA,38305,US,2025-12-28T04:22:40,Active,skibe@example.net,(363) 854-6785,"H.No. 58
Shukla Chowk",38305
CRM_A,CRM_A_P_PROV_00098_113,5226368665.0,Ekaja,Jani,U,Cardiology,,5609320489,h.no. 23 karpe path,Jehanabad,CO,24408,US,2025-10-16T17:39:42,Active,,560.932.0489,"H.No. 23
Karpe Path",24408
CRM_B,CRM_B_P_PROV_00098_799,,Ekaja,Jani,U,Cardiology,,5609320489,h.no. 23 karpe path,Jehanabad,CO,24408,US,2026-01-11T14:03:52,Active,,5609320489,H.No. 23 Karpe Path,24408
CRM_B,CRM_B_P_PROV_00098_130,5226368665.0,Ekaja,Jani,U,Cardiology,,5609320489,h.no. 23 karpe path,Jehanabad,CO,24408,US,2026-01-17T03:33:33,Active,,5609320489,"H.No. 23
Karpe Path",24408
CRM_A,CRM_A_P_PROV_00099_726,6043349038.0,Yatan,Tata,F,Pulmonology,aarini77@example.com,5228728080,00/623 dora zila,Bellary,MI,18330,US,2026-01-20T19:26:38,Inactive,aarini77@example.com,522.872.8080,"00/623, Dora Zila",18330
